"cid","branch_amount_1","branch_amount_2","branch_amount_3","branch_amount_4","promo","days_clients","branches","promos_sent","promos_buys","prod_unit","flagret","buy_frecuency","state","county","mid","date_birth"
55613599074,0,0,661.38,0,7,627,1,4,1,22.97,1,89.57,"KY",405,1294102,10/18/84
55613599762,0,0,317.94,0,13,514,1,6,1,32.07,0,171.33,"MD",206,455601,02/05/76
55613602097,0,0,184.96,0,14,621,2,3,1,34.26,0,77.62,"MA",19,757301,10/23/61
55613604145,0,0,263.74,0,12,686,1,4,0,45.73,0,228.66,"PA",152,437902,08/02/67
55613604426,0,124.97,29.48,0,6,271,2,1,0,29.44,0,67.75,"NC",287,1706903,"NA"
55613605092,0,296.84,7.63,0,4,700,2,3,1,95.11,0,233.33,"IN",464,1116501,07/23/48
55613606204,0,0,69.99,0,0,166,1,0,0,100,0,166,"AR",726,1215603,11/21/51
55613608365,0,0,606,0,4,264,1,2,0,39.93,0,264,"NH",30,975702,"NA"
55613608400,0,102.99,432.44,0,16,677,2,5,3,15.51,0,112.83,"IL",606,55101,12/02/73
55613608682,0,0,169.96,0,9,584,1,7,0,33.56,0,584,"HI",968,483801,02/12/69
55613609423,0,0,404.1,0,4,198,1,2,0,28.2,0,198,"CT",60,61703,09/27/83
55613613260,0,54,263.9,17.49,14,634,3,4,1,23.47,0,158.5,"NC",276,240602,07/12/64
55613614315,0,0,353.97,0,3,161,2,1,0,57.66,0,53.66,"NY",137,2092801,05/01/61
55613615543,0,0,310.97,0,4,128,1,1,1,29.06,1,42.66,"MA",17,1461901,09/02/38
55613618333,0,89,63,0,3,160,2,1,0,43.46,0,53.33,"NJ",70,909302,09/29/49
55613619954,0,0,102.98,0,12,304,1,4,0,50.22,0,304,"CA",954,1071501,12/13/77
55613622787,0,528.94,247.47,0,16,638,2,6,2,10.17,1,63.8,"ME",49,1992102,09/06/81
55613623102,0,29.99,150.5,0,11,283,2,4,0,61.86,0,141.5,"CA",925,204201,11/19/51
55613625577,0,30,144.5,0,13,355,2,4,1,21.17,0,177.5,"IL",603,1362001,06/04/71
55613627142,0,557,35,0,14,635,2,9,2,17.24,0,127,"GA",310,699402,"NA"
55613627300,0,54.6,65.47,0,2,91,2,0,0,31.68,0,91,"NC",287,1340802,10/18/65
55613631833,0,0,71.74,0,0,271,1,0,0,50.03,0,271,"OK",731,1844902,03/02/79
55613633813,0,0,71.96,0,2,393,1,1,1,32.9,0,196.5,"VA",235,478601,08/29/47
55613635084,0,1684.7,96.34,0,8,342,3,2,2,23.33,0,34.2,"TX",770,994003,09/29/64
55613635996,0,0,201.93,0,7,594,1,1,0,38.75,0,198,"VA",238,433601,12/02/88
55613637222,0,0,236.95,209.96,8,179,2,2,1,23.77,0,89.5,"MI",495,1293801,02/03/32
55613637413,0,0,139.95,0,19,573,1,9,0,50.65,0,573,"NJ",88,1787803,04/28/62
55613644231,0,429.21,47.5,0,17,289,2,4,0,24.98,1,72.25,"MA",21,1812003,06/02/64
55613647302,0,290.97,142.95,0,13,691,2,6,0,13.09,1,115.16,"MA",24,1524503,03/16/59
55613648530,0,0,10,213.42,3,172,4,0,0,23.31,0,57.33,"TN",384,1852701,11/25/53
55613648901,0,25,257.94,0,5,272,3,2,0,26.9,1,38.85,"PA",180,2067802,05/09/55
55613650261,0,0,223.56,0,6,510,2,0,0,32.56,0,85,"PA",196,1232801,02/07/81
55613650913,0,0,185.94,0,2,121,1,0,0,58.08,1,40.33,"CO",802,341502,07/25/58
55613652227,0,0,73.5,0,0,159,1,0,0,100,0,159,"MD",207,406503,09/13/29
55613658542,0,0,88.79,0,6,292,2,0,0,38.3,1,73,"AZ",856,2108002,11/01/57
55613659781,0,67.47,39,0,0,333,2,0,0,25.67,0,166.5,"CA",939,327701,09/19/61
55613661386,0,130.95,29.99,0,18,664,3,8,1,29.94,0,332,"IL",626,1738502,07/22/31
55613664651,0,667.8,64.76,0,19,678,2,10,4,15.2,1,67.8,"NY",115,1526501,12/08/50
55613665461,0,0,244.98,39.96,21,683,3,6,2,49.7,1,85.37,"WV",253,218201,04/06/73
55613670476,0,0,102.25,0,4,194,1,1,0,55.61,0,97,"DC",200,1745001,09/28/75
55613675372,0,169.93,101.47,0,13,519,2,9,1,28.46,0,259.5,"PA",190,617301,08/11/88
55613675697,0,0,599.36,0,2,618,1,0,0,18.49,0,68.66,"VA",222,873103,12/23/47
55613678601,0,62.98,348.95,0,23,691,4,9,4,13.71,1,76.77,"IL",601,892701,11/03/68
55613679037,0,29,123.98,16,4,271,3,1,0,29.29,0,67.75,"MA",15,1629901,10/31/58
55613681535,0,0,432.72,204.96,14,635,3,4,2,14.67,1,79.37,"FL",334,2143802,08/18/81
55613684732,0,145.18,17.99,0,10,231,4,2,0,15.97,1,23.1,"ME",40,1080402,12/14/85
55613686060,0,0,112.99,0,11,309,1,3,0,76.98,0,309,"NY",125,126801,06/10/32
55613686172,0,10.49,48.98,0,1,293,2,0,0,70.94,0,146.5,"CA",957,911303,10/13/68
55613687104,0,0,110.46,0,0,269,1,0,0,60.44,0,134.5,"IL",606,635003,02/18/64
55613693811,0,0,69.49,0,0,282,1,0,0,59.01,0,282,"CA",941,1867103,06/16/75
55613694294,0,198.97,294.98,0,4,689,2,2,1,15.36,0,344.5,"MA",11,926803,07/25/50
55613697736,0,108.98,40.97,0,2,113,2,0,0,28.47,0,56.5,"WI",542,1490402,04/28/49
55613698456,0,100,305.64,0,7,586,3,2,0,19.7,0,146.5,"CA",947,767401,04/06/40
55613700535,0,312.47,109.47,0,17,362,2,6,2,20.76,0,72.4,"CA",945,1143502,01/20/78
55613703000,0,0,90.95,300.79,12,402,2,2,0,18.3,0,100.5,"MO",638,932502,07/28/61
55613703260,0,0,174.97,0,3,195,1,2,0,32.73,0,195,"IN",461,698802,01/16/72
55613711201,0,70.97,17.99,0,0,40,2,0,0,26.52,0,40,"CA",932,1102602,03/19/71
55613713621,12.49,63.97,233.64,0,14,374,4,3,1,19.52,0,74.8,"SD",575,1958203,04/13/35
55613714666,0,0,105.97,0,9,678,1,5,0,37.79,0,339,"CA",956,243403,05/14/86
55613715454,0,0,251.82,134.8,13,643,4,5,1,8,1,107.16,"CA",945,441002,05/18/89
55613719100,0,71.96,47.48,0,10,581,2,7,0,46.63,0,290.5,"CA",945,1080102,02/20/58
55613723071,0,23.98,131.96,0,1,657,2,2,0,55.33,0,657,"MA",15,2043503,02/10/79
55613725051,0,0,152.38,0,21,672,1,10,1,38.44,0,336,"LA",708,1435502,08/22/48
55613732994,0,927.99,256.45,0,19,365,3,8,1,15.55,0,91.25,"TX",761,2079302,08/31/71
55613733274,0,9.99,147.98,142.93,16,284,3,4,0,22.44,0,94.66,"NY",105,1811303,12/27/61
55613749936,0,42.5,77.48,0,4,496,4,0,0,29.51,0,165.33,"PA",178,900601,12/12/61
55613760555,0,174.19,405.3,41.49,12,229,3,2,0,31.08,0,57.25,"FL",329,2020602,10/26/48
55613762333,0,548.95,22.05,0,21,570,2,10,2,18.13,0,81.42,"AR",729,1002701,05/11/54
55613763990,0,0,137.98,359.98,7,338,3,1,0,29.02,0,67.6,"CT",60,1073102,10/27/84
55613771896,0,0,168.93,0,6,504,1,0,0,34.17,0,504,"NC",288,410702,03/09/61
55613773764,0,0,50,702.41,12,649,4,5,2,15.47,1,72.11,"MI",491,544801,"NA"
55613774044,0,126.96,57.97,0,12,306,2,3,1,20.71,0,102,"LA",708,641001,05/22/70
55613774271,0,0,139.5,0,11,657,1,3,0,100,0,657,"NJ",75,73103,"NA"
55613776554,262.99,0,17,0,14,529,2,8,0,40.58,0,264.5,"NJ",75,828503,10/07/81
55613779492,0,128.99,39,0,4,350,2,0,0,30.02,0,116.66,"NY",119,1635301,07/27/31
55613783022,0,73,1218.94,49.48,25,469,4,10,3,30.98,0,67,"NY",147,1628402,"NA"
55613784326,12,258,83.49,41.98,21,683,4,9,1,20.33,0,341.5,"HI",968,2003502,09/16/54
55613786317,35,30,20,281.93,7,692,5,1,0,22.31,1,173,"MO",631,2028401,11/05/35
55613786803,0,0,58.99,51.49,6,622,3,1,0,24.91,0,155.5,"PA",150,1582303,08/10/68
55613809810,0,0,91.5,78.97,6,448,2,1,0,22.28,0,112,"MN",566,2055603,12/18/77
55613813701,0,175.99,29,0,7,411,2,1,0,36.34,0,411,"PA",178,971702,08/17/78
55613820246,0,0,245.41,46.97,14,634,2,6,1,33.86,0,90.57,"WV",260,1562001,10/19/48
55613822125,0,0,136,0,12,348,1,5,0,43.72,0,348,"CA",935,933503,02/07/52
55613828697,0,0,325.21,0,1,88,1,0,0,16.25,0,8.8,"MN",561,1633503,05/28/32
55613830214,0,0,579.1,329.88,26,351,3,8,6,15.14,1,23.4,"IL",600,1813701,03/08/42
55613830416,0,237.5,249.98,0,18,689,4,10,3,48.81,0,172.25,"IL",604,1012003,07/28/88
55613834106,0,0,118,0,11,329,1,3,0,37.35,0,329,"HI",967,1889803,12/31/63
55613839385,0,118.96,35.74,0,9,293,2,2,0,42.55,0,293,"MA",19,583602,11/08/64
55613845922,625.47,0,316.59,0,17,565,2,7,1,36.49,0,94.16,"MI",497,1709003,03/18/51
55613849407,3.86,0,1148.14,0,8,311,2,2,0,24.36,0,103.66,"VA",220,2172003,11/30/68
55613852243,0,929.45,15,0,25,633,4,8,6,21.83,1,42.2,"PA",170,1060302,11/22/88
55613854955,0,0,88,0,6,284,1,2,0,100,0,284,"MA",10,716103,07/12/87
55613861322,39.99,0,59,0,2,274,2,0,0,87.36,0,137,"NH",30,395002,03/14/42
55613862266,0,0,131.99,0,14,321,1,4,0,36.19,0,321,"CT",61,203503,12/16/61
55613865001,0,0,646.32,94.97,18,341,2,8,2,25.66,0,68.2,"PA",194,273302,08/02/60
55613871640,0,60,289,0,20,222,2,9,0,25.28,0,222,"IN",479,962402,"NA"
55613873642,0,157.39,33.93,115.93,14,665,4,6,2,8.27,1,95,"MN",554,830002,04/28/66
55613877174,0,0,122.5,0,6,313,1,2,0,100,0,156.5,"TX",770,1368202,02/26/59
55613885216,0,16.99,564.67,178.93,24,676,5,10,1,30.1,0,112.66,"NY",104,1117601,11/16/67
55613885634,0,2526.55,779.47,0,21,695,3,11,11,15.26,1,20.44,"AZ",853,658303,07/21/58
55613893125,0,186.98,59.99,0,1,73,2,0,0,25.58,0,73,"CA",917,982403,04/25/79
55613895794,0,283.57,34.18,0,21,694,2,10,1,26.36,1,86.75,"TX",778,1823001,05/15/43
55613899112,0,163.99,19.99,48.98,9,638,3,2,0,55.78,0,212.66,"FL",342,625202,09/07/51
55613912756,0,0,99.98,25.98,10,620,2,7,1,46.25,0,206.66,"NY",138,1293903,12/11/41
55613913014,0,36,30,762.07,7,461,3,2,0,15.78,1,51.22,"IL",600,1980601,06/15/56
55613914635,0,0,123,0,6,265,1,1,0,59.76,0,265,"MO",634,865002,11/17/73
55613921835,49.98,165.56,148.39,130.91,9,372,4,2,1,17.04,1,53.14,"CA",940,543102,01/19/65
55613928395,0,51.5,128.75,0,17,673,3,9,0,49,1,168.25,"PA",152,458601,06/14/41
55613929417,0,0,49,54.97,5,522,2,1,0,75.32,0,261,"NM",875,2075301,11/06/48
55613941534,0,0,107,0,11,403,1,4,0,100,0,403,"IN",475,143603,"NA"
55613944731,0,80.47,232.92,0,1,87,2,0,0,19.62,0,87,"AZ",852,869403,02/24/78
55613944843,0,0,188.78,0,0,57,2,0,0,31.63,0,28.5,"OK",740,2042801,12/07/81
55613968513,0,0,528.8,0,16,555,1,7,1,14.01,1,185,"MO",631,1868603,03/09/52
55614001505,0,0,139.96,0,0,284,1,0,0,51.02,0,284,"WI",530,511003,11/11/40
55614001866,0,0,92,0,4,187,1,2,0,51.51,0,187,"IL",603,1316603,05/10/75
55614002056,0,0,800.33,0,15,326,1,6,1,23.06,0,108.66,"CT",68,884501,05/12/46
55614010347,0,0,1507.75,0,5,187,1,2,0,21.01,0,62.33,"AK",998,729801,09/15/41
55614016222,0,0,203.94,0,13,411,2,5,1,61.13,0,137,"PA",152,65701,03/08/68
55614018981,0,56.99,142.25,59.98,25,691,3,9,2,30.29,0,138.2,"AL",368,1831401,02/28/85
55614022850,0,484.41,177.94,0,12,404,4,4,2,14.42,1,50.5,"CA",940,711003,"NA"
55614023804,0,0,179.98,0,3,141,1,0,0,37.06,1,70.5,"ME",43,1959303,03/29/62
55614025381,0,0,960.4,0,16,336,3,4,1,68.02,0,56,"MI",488,1471801,05/25/72
55614026270,0,238.96,32.99,0,12,567,3,8,0,32.26,0,283.5,"MT",598,891502,"NA"
55614026821,0,0,636.4,0,24,640,1,8,2,18.89,1,128,"CT",60,1299001,05/15/66
55614033704,0,0,118.98,0,3,348,1,0,0,60.48,1,174,"MO",641,1989201,09/07/63
55614034594,0,0,1175.95,0,24,695,1,11,4,28.19,1,63.18,"OH",452,1746402,"NA"
55614037362,0,0,97.48,0,0,52,1,0,0,30.28,1,26,"FL",342,776602,03/22/71
55614038633,0,0,113.48,0,8,208,1,2,0,58.03,0,208,"NY",117,456202,10/08/68
55614040782,0,0,215.52,82.96,25,677,4,10,3,11.21,1,67.7,"MA",21,195202,07/07/49
55614042986,0,0,123,0,10,523,1,6,1,133.37,0,261.5,"NY",129,496203,05/02/78
55614053775,0,0,141.99,0,7,280,1,2,0,29.01,0,140,"PA",191,306801,09/23/62
55614054866,0,0,262,7.5,7,649,2,1,0,72.33,0,162.25,"MN",550,38303,01/10/62
55614063631,0,607.75,17.5,0,16,391,2,6,2,23.49,1,55.85,"MA",15,479401,11/12/60
55614064081,0,0,569.46,0,13,631,1,8,1,26.43,0,210.33,"RI",28,371002,03/15/75
55614064700,0,0,68,0,2,123,1,0,0,51.08,0,123,"TX",760,2147503,03/02/76
55614065712,0,0,49,0,18,657,1,9,1,100,0,657,"VA",223,1082602,12/17/78
55614066263,0,0,876.49,127.02,19,355,7,6,2,30.94,0,50.71,"TX",750,748101,"NA"
55614068030,0,0,289.5,77.96,14,677,2,4,2,34.02,1,169.25,"NJ",70,1365102,02/06/49
55614069932,0,0,566.96,0,22,391,1,8,2,30.08,0,195.5,"SC",294,2032701,10/26/68
55614072394,0,79.98,127.99,0,17,643,2,7,1,21.68,1,160.75,"VA",231,893602,01/27/62
55614072451,0,0,69.98,0,3,289,1,0,0,100,0,289,"CT",61,852702,10/13/61
55614074035,0,0,202,54.98,8,194,2,2,0,25.2,0,97,"WA",983,1698302,01/09/64
55614074273,0,0,185.47,62.97,17,640,2,6,0,36.71,0,160,"MI",495,1397803,05/29/79
55614074745,0,0,751.38,344.93,29,551,4,9,3,20.96,0,91.83,"OH",441,836501,05/22/44
55614081527,0,0,97.99,0,4,208,1,2,0,54.68,0,104,"OH",452,1894101,08/04/64
55614084681,0,0,70.99,0,5,325,1,0,0,34.22,0,108.33,"MN",557,941702,01/26/88
55614085242,0,0,150,0,8,677,1,3,0,99.98,0,677,"VA",226,803503,04/05/49
55614088100,0,0,78,0,6,303,1,2,0,100,0,303,"SD",573,2044503,05/02/40
55614090743,0,0,139.5,0,4,253,1,2,0,100,0,253,"NM",871,196701,09/24/47
55614092330,0,0,319.71,0,15,295,1,4,1,25.86,0,59,"PA",191,2055803,06/04/52
55614092420,0,157.49,174.29,0,10,650,3,6,0,10.89,1,92.85,"NY",126,451101,11/14/71
55614093702,0,78,49,0,7,610,2,4,0,52.6,0,305,"IN",462,1571201,01/28/61
55614094116,0,0,120.48,0,18,531,2,8,0,26.69,1,177,"NJ",80,1615901,02/26/55
55614099430,0,907.48,11.89,97.98,17,695,5,9,4,21.27,1,49.64,"WI",549,1142501,12/24/45
55614102532,0,903.14,168.75,0,21,609,5,8,5,12.5,1,40.6,"MA",27,1993603,02/19/59
55614104725,0,0,373.46,0,19,571,2,8,1,53.32,0,190.33,"AL",362,1003403,05/27/58
55614109023,0,0,171.99,0,3,107,1,0,0,64.09,0,53.5,"CA",946,2143902,05/25/39
55614109463,0,0,175.5,0,18,495,1,10,1,30.31,0,495,"NJ",80,1429903,11/12/48
55614110315,0,0,83.97,0,3,323,1,2,0,64.98,0,107.66,"MD",209,895403,10/14/51
55614114456,0,0,93.49,0,6,386,1,1,0,66.37,0,386,"MD",212,625602,05/30/72
55614114582,0,0,307,0,21,525,1,7,0,72.14,0,175,"MN",554,68603,11/13/61
55614115233,0,0,275.99,0,6,180,1,1,0,29.98,0,180,"NY",140,2156203,01/28/59
55614117664,0,0,150.99,0,7,149,1,1,0,33.74,0,74.5,"PA",165,1658902,09/23/63
55614128316,0,236.73,393.87,0,2,472,6,0,0,29.55,1,118,"NV",897,720302,04/19/35
55614131952,0,0,81.49,0,3,278,2,0,0,100,0,139,"NY",121,537601,11/28/60
55614132290,0,0,69,0,4,632,1,0,0,75.21,0,316,"CT",62,373301,09/29/38
55614133673,0,0,209.92,0,9,405,1,1,0,89.18,0,405,"MD",206,1364001,09/04/49
55614135912,0,0,139,46.17,7,201,3,2,0,29.12,1,50.25,"OH",440,1148201,04/25/48
55614137691,0,0,349.82,110.96,10,263,2,2,1,18.79,1,43.83,"MI",480,1267702,09/30/81
55614146521,0,510.41,41.99,69.56,13,677,4,8,4,26.35,0,112.83,"TN",381,1851302,04/01/62
55614153303,0,0,1317.9,39.98,19,491,3,9,2,19.37,0,98.2,"CO",815,1859702,09/13/40
55614159695,0,0,176.97,0,15,343,1,6,0,100,0,343,"IA",524,621003,05/09/55
55614159921,0,0,68,0,6,176,1,0,0,51.08,0,88,"IN",468,1364302,"NA"
55614160097,0,0,441,0,3,464,1,0,0,12.19,1,154.66,"NC",278,1007001,07/15/58
55614162066,0,0,776.4,0,19,637,1,9,3,23.09,1,57.9,"LA",703,2140303,12/29/57
55614165151,0,0,309.92,0,6,691,3,0,0,21.46,1,76.77,"CA",922,1021602,07/13/59
55614167816,0,21,608.61,0,6,110,2,0,0,9.07,1,6.11,"PA",150,520602,11/05/68
55614168493,0,482.94,485.45,0,18,663,4,9,3,18.41,1,60.27,"GA",303,25203,08/06/62
55614169032,0,79.98,12.5,0,2,178,2,1,0,41.56,0,178,"MI",483,469702,05/14/42
55614172102,0,0,88.99,0,5,601,1,0,0,50.51,0,601,"IA",501,1162801,09/27/41
55614172373,0,17.99,145.99,0,6,680,2,0,0,23.98,0,226.66,"MN",559,481503,02/06/79
55614172621,0,0,83.99,0,8,296,1,2,0,51.81,0,296,"MO",657,352001,12/15/73
55614178133,0,0,137.5,0,7,333,2,2,1,133.01,0,166.5,"IL",604,1118001,"NA"
55614179080,0,0,87,0,6,167,1,1,0,55.55,0,167,"TN",372,1456201,"NA"
55614182204,0,0,178,0,13,311,1,3,0,150.63,0,311,"NY",145,1876201,05/05/79
55614184703,0,58.99,59.98,0,7,308,2,1,0,67.34,1,154,"IL",601,1335103,07/24/39
55614188981,0,0,251.99,95.13,11,581,2,3,0,23.27,1,193.66,"NJ",74,16201,10/10/67
55614190506,0,476.91,553.36,0,22,557,2,11,3,19.2,1,92.83,"KS",670,188203,08/30/51
55614190621,0,757.7,163.96,119.98,22,635,3,6,0,14.72,1,127,"WY",824,318102,"NA"
55614193004,0,0,717.13,0,21,529,2,10,6,14.83,1,52.9,"PA",164,377503,10/28/50
55614193321,0,167.96,142.98,0,14,611,2,3,0,28.51,0,203.66,"NJ",70,1018201,06/25/75
55614195190,0,0,93.98,0,5,581,1,1,0,88.75,0,581,"NY",105,1965502,04/14/46
55614196100,0,0,178,0,15,326,1,4,0,155.68,0,326,"MD",208,249703,06/26/79
55614199947,0,0,201.96,0,4,108,1,0,0,28.45,0,21.6,"PA",162,999603,09/04/57
55614206551,0,325.99,643.97,0,18,540,4,9,3,15.35,1,60,"AL",355,23403,06/11/79
55614209316,0,0,276.96,0,23,678,3,7,0,36.15,0,169.5,"GA",303,2101301,"NA"
55614209781,0,0,606.38,0,19,657,1,9,3,18.22,0,93.85,"NY",119,853802,06/29/62
55614211937,0,0,21,108.96,8,594,5,2,0,19.79,1,74.25,"CA",907,480202,12/17/31
55614214165,0,0,182.99,0,11,683,1,5,1,34.67,1,227.66,"DE",199,1873002,09/11/61
55614215461,0,583.1,42.75,0,19,670,3,9,3,13.57,0,134,"SC",294,2007601,06/09/69
55614224076,0,0,126.18,0,17,622,2,6,2,17.6,1,88.85,"MA",17,523002,05/21/84
55614224641,0,68.22,31.48,0,8,627,3,2,1,47.88,0,313.5,"OH",457,650101,10/24/70
55614225675,0,58.49,84.97,0,4,428,3,1,0,48.53,1,107,"HI",967,1727403,10/09/60
55614231254,0,17.49,238.96,0,1,85,2,0,0,49.08,0,85,"CA",954,1184303,07/14/88
55614231920,0,0,86.24,0,1,266,1,1,0,34.52,0,266,"MO",657,1657301,06/12/60
55614232897,0,1820.05,230.47,0,22,700,3,8,5,14.83,1,31.81,"ME",40,1586003,09/05/73
55614233652,0,0,202,0,17,160,1,8,1,37.29,0,160,"MA",20,1781201,03/13/32
55614234101,0,0,79.75,0,2,464,2,0,0,38.61,0,232,"CA",919,1127703,10/03/71
55614234992,0,20,71.97,0,2,254,2,0,0,38.6,0,127,"MA",21,798101,07/13/31
55614235225,0,0,135.98,0,6,570,2,1,0,53.56,0,285,"IA",500,646803,07/26/34
55614235676,0,44.98,199.49,0,10,692,2,6,2,6.84,1,138.4,"NC",284,312101,03/31/73
55614238297,0,0,759.42,27.99,12,665,2,5,2,21.74,1,133,"NJ",77,1773601,11/30/68
55614240773,0,27.99,414.58,0,4,335,2,1,1,16.32,1,41.87,"NY",113,2139102,11/24/77
55614243800,0,42.08,9.79,55.99,24,698,4,10,5,1.38,1,26.84,"NM",875,1231501,12/09/58
55614245521,0,0,667.42,0,17,650,1,10,3,18.69,1,92.85,"VA",229,1059501,07/29/68
55614246656,0,0,225,0,2,118,1,0,0,50.83,0,118,"DE",198,2154702,06/09/32
55614248276,0,239.99,296.98,0,8,322,2,6,1,39.34,0,80.5,"IL",629,2037303,03/04/82
55614248795,0,134.91,398.46,0,16,635,2,10,4,18.18,0,105.83,"MI",481,709202,08/15/41
55614256073,0,0,76.96,0,1,264,1,1,0,42.15,0,264,"NJ",74,935003,"NA"
55614257953,0,0,308.98,0,9,455,1,6,2,14.94,1,151.66,"CT",60,1182401,01/03/64
55614275333,0,0,197.93,0,0,47,1,0,0,33.51,0,47,"NC",282,2069202,06/24/55
55614277955,0,0,29,0,16,690,1,7,1,100,0,690,"CA",947,643903,01/09/78
55614283545,0,194.99,12.5,0,4,173,2,1,0,34.44,0,173,"TX",750,1055103,"NA"
55614287167,0,0,288.87,0,5,200,1,2,0,38.78,0,200,"NY",100,153301,"NA"
55614291803,0,0,230,0,12,348,1,6,0,41.89,0,348,"PA",176,1502402,07/02/68
55614291951,0,0,117.99,0,14,404,1,5,0,33.62,0,404,"PA",159,929301,"NA"
55614297733,0,0,274.99,150.95,3,173,3,0,0,15.71,0,86.5,"TX",755,1502302,08/16/61
55614312052,0,0,124.97,0,14,362,1,5,0,39.23,0,90.5,"IL",604,1492803,05/27/51
55614316935,0,614.59,10,0,20,522,3,10,3,14.79,1,47.45,"AZ",863,970201,12/17/64
55614334340,0,0,1016.41,0,25,509,4,9,3,7.6,1,31.81,"VA",223,1230101,11/09/65
55614341133,0,0,116.99,0,13,340,1,5,0,100,0,340,"FL",331,80502,10/25/58
55614343395,0,134.36,358.59,1021.81,23,523,7,5,3,12,1,30.76,"CA",943,1454103,09/06/34
55614344983,0,0,331.49,0,10,307,1,2,0,48.54,0,307,"CO",812,263203,09/01/68
55614346613,0,215.99,76.98,0,6,495,2,0,0,19.17,1,70.71,"CA",943,1462901,05/30/59
55614349764,0,0,102.98,0,6,306,3,0,0,42.32,0,102,"NY",120,116201,08/06/72
55614351361,0,10.49,15,0,6,334,3,1,0,56.94,1,83.5,"VA",223,1869802,12/04/51
55614355772,0,0,703.93,0,20,617,1,8,0,22.26,0,617,"FL",339,854803,12/10/41
55614356805,0,0,467.94,0,21,694,3,7,1,18.59,1,138.8,"MI",491,867203,07/26/88
55614357716,0,561.9,59.99,0,9,271,3,3,0,28.76,0,27.1,"NH",37,2123903,06/05/64
55614361081,48,137.5,199.47,0,3,581,4,0,0,21.36,0,193.66,"IN",462,303,06/25/65
55614361867,0,272.94,12,0,13,389,4,9,1,19.12,0,129.66,"SC",291,1316903,"NA"
55614362903,0,0,590.97,0,7,555,2,1,1,17.35,0,185,"NY",139,1570603,04/08/39
55614363724,0,0,114.22,0,5,264,1,1,0,43.51,0,264,"WI",547,760202,06/12/40
55614367447,0,90.97,63,0,11,663,2,7,0,100,0,331.5,"NC",270,1147702,01/29/44
55614372577,0,0,256,0,4,206,1,1,0,34.73,0,206,"MA",18,385002,"NA"
55614373534,0,0,119.75,0,0,31,1,0,0,50.01,0,31,"FL",336,188403,10/12/71
55614376887,0,520.93,8,0,11,676,4,4,0,33.82,0,169,"WA",981,523201,10/29/80
55614378146,0,0,135.98,0,0,268,2,0,0,37.29,0,134,"CT",64,1853603,06/21/75
55614379327,0,0,93,0,0,35,1,0,0,50.14,0,35,"CA",917,762103,05/27/76
55614379543,0,539.44,374.97,0,17,299,4,8,2,16.55,1,27.18,"NE",687,1485801,02/14/39
55614383942,0,2478.53,39.87,215.13,23,702,4,10,7,14.23,1,39,"MT",594,1371802,09/10/64
55614387261,0,0,117,82.98,25,405,2,7,0,10.78,1,135,"PA",191,496301,12/07/68
55614389061,0,0,227,0,28,690,1,10,1,44.14,0,690,"NY",119,456603,02/24/89
55614389623,0,2567.87,73.42,0,18,582,4,7,4,13.32,1,38.8,"CA",913,686201,03/03/52
55614391444,0,0,1080.96,0,14,348,2,5,1,23.47,1,49.71,"PA",190,1832102,02/03/72
55614394245,0,0,163.98,0,21,369,1,6,0,37.38,0,369,"MA",10,1570003,01/01/32
55614395011,0,0,485.4,0,5,185,2,2,2,5.14,1,15.41,"MD",212,1329303,09/22/65
55614395145,0,0,154.92,0,11,188,1,2,0,82.58,0,188,"OH",458,278802,02/12/64
55614406340,0,0,498.95,0,20,678,8,8,3,5.92,1,84.75,"NY",105,244401,08/04/74
55614407893,335,0,59,0,9,209,2,2,0,44.08,0,209,"FL",321,630503,11/20/60
55614408061,15.73,0,146.25,70.22,10,313,4,1,0,25.04,0,78.25,"ME",41,800201,08/28/48
55614414145,0,0,117,0,9,323,1,3,0,62.71,0,323,"OH",452,1229003,04/09/60
55614415711,15,603.95,110.25,46.96,13,688,7,7,3,5.54,1,86,"AL",358,1136402,07/16/57
55614418062,0,0,190,0,10,214,2,1,0,35.57,0,107,"NY",132,2010302,11/25/41
55614418916,0,0,253.94,0,1,89,1,0,0,26.79,0,89,"MI",487,2137403,03/27/32
55614419647,0,0,49,0,1,499,1,0,0,100,0,499,"VA",201,1261203,03/14/61
55614423033,1,94.88,43.48,0,5,537,3,6,2,18.53,1,134.25,"VA",232,262103,09/24/44
55614430730,0,0,364.66,0,20,366,3,5,0,25.82,1,91.5,"OH",435,248802,09/28/85
55614432080,0,0,155.97,0,5,430,1,1,1,18.42,1,143.33,"LA",706,1883802,04/02/69
55614434565,0,0,270.95,0,23,488,1,9,1,39.98,0,488,"TX",756,1907102,11/07/67
55614434925,1251.08,2.09,954.96,86.5,16,295,4,4,3,14.32,1,10.17,"CO",800,1599801,"NA"
55614435184,0,87,29,0,1,334,2,1,0,37.5,0,167,"AZ",856,1236101,07/16/58
55614436073,6.94,2950.34,110.93,0,21,678,6,10,8,10.79,1,30.81,"MO",631,1805001,10/11/51
55614436354,0,23.98,271.88,0,14,426,3,3,0,16.81,0,426,"NY",144,816803,09/03/71
55614437874,0,34.99,7,173.42,5,340,4,0,0,24.67,1,48.57,"IL",605,2037103,06/12/52
55614437975,0,3370.49,334.45,460.32,28,663,4,10,7,11.42,0,51,"PA",193,1002803,11/25/68
55614438110,0,0,488.15,47.48,22,676,2,9,4,14.89,1,56.33,"TN",376,1465803,10/02/53
