cid,month,amount,payment_type,channel,buy,class,coupons,items
55600211402,201801,69.21,1,0,1,3,0,6
55600211817,201801,117.99,1,0,1,2,0,4
55600211976,201801,496.75,1,1,1,8,2,25
55600213617,201801,1287.71,0,0,1,8,0,26
55600216555,201801,161.45,1,0,1,5,0,9
55600221212,201801,240.99,0,0,1,4,0,5
55600228864,201801,160.49,0,0,1,1,0,3
55600231181,201801,41.98,0,0,1,1,0,2
55600235826,201801,137,0,0,1,2,0,3
55600241722,201801,55.13,0,0,1,0,0,1
55600247191,201801,146,0,0,1,4,0,10
55600256696,201801,550.45,1,0,1,2,0,5
55600257011,201801,681.52,1,0,1,0,0,1
55600268994,201801,493.41,1,0,1,7,1,32
55600283526,201801,1827.48,1,0,1,5,1,45
55600311900,201801,325,1,0,1,6,1,15
55600319382,201801,52.17,0,1,1,7,0,19
55600324670,201801,17.02,0,0,1,7,0,11
55600329787,201801,81.99,1,0,1,3,0,7
55600338707,201801,10.49,0,0,1,2,0,2
55600341396,201801,944.51,1,0,1,3,1,19
55600342397,201801,27.3,1,0,1,1,0,2
55600349983,201801,199.79,1,0,1,6,1,14
55600362975,201801,797.93,1,0,1,3,1,11
55600364065,201801,14.99,0,0,1,1,0,2
55600367194,201801,309.98,0,0,1,2,0,6
55600375214,201801,78,0,0,3,2,0,5
55600386227,201801,1056.48,1,0,1,5,2,26
55600392282,201801,168.99,0,1,5,3,0,3
55600406400,201801,369.94,0,0,1,7,0,19
55600415376,201801,128.95,0,0,1,3,0,6
55600421654,201801,128,1,0,1,1,0,2
55600422734,201801,197,0,0,1,3,0,3
55600426244,201801,36,1,0,1,5,0,7
55600430135,201801,442.96,1,0,1,1,1,11
55600434964,201801,98,0,0,1,1,0,4
55600439824,201801,148.69,1,0,1,0,0,1
55600465870,201801,29,0,0,1,0,0,0
55600488615,201801,76.94,0,0,1,3,0,6
55600490595,201801,108.98,0,0,1,4,0,8
55600502034,201801,161.25,1,0,1,1,0,4
55600514736,201801,650.48,1,0,1,5,0,14
55600532534,201801,182.97,0,0,3,6,0,8
55600536981,201801,178.14,1,0,1,1,0,1
55600546124,201801,502.97,0,0,1,5,0,9
55600588977,201801,98,0,0,1,1,0,2
55600604422,201801,146.47,0,0,1,2,0,4
55600605254,201801,730.96,1,0,1,5,0,15
55600631231,201801,527.09,0,0,1,3,0,12
55600661854,201801,1644.84,1,0,1,2,0,29
55600676366,201801,222.47,0,0,1,2,0,5
55600682226,201801,97.94,0,0,1,9,0,17
55600725181,201801,224.38,1,1,1,3,0,7
55600804741,201801,106.44,0,0,1,1,0,3
55600825384,201801,817.47,1,1,1,6,1,20
55600826835,201801,274.95,1,0,1,1,0,2
55600905541,201801,104.35,0,0,1,0,0,2
55600912536,201801,100.95,1,0,1,14,1,30
55600913414,201801,71.49,0,0,1,2,0,5
55600915294,201801,1043.15,1,0,1,1,0,9
55600916363,201801,67.47,0,0,1,2,0,3
55600921886,201801,544.07,1,0,1,4,0,33
55600928694,201801,63,1,0,1,4,0,10
55600928863,201801,300.2,1,0,1,9,1,24
55600933892,201801,83.98,1,0,1,0,0,1
55600933971,201801,230,1,0,1,6,2,17
55600935104,201801,429.69,1,1,1,5,1,17
55600947402,201801,111.36,1,0,1,3,1,3
55600951856,201801,337.16,1,0,1,3,0,12
55600952183,201801,118.18,1,0,1,3,0,9
55600956446,201801,160.93,0,0,1,1,0,3
55600972400,201801,267.65,0,0,1,3,0,6
55600976787,201801,203.97,0,0,1,2,0,3
55600979306,201801,123.74,1,0,1,2,0,7
55600989480,201801,520.79,1,0,1,5,0,20
55600995250,201801,34.99,0,0,1,1,0,2
55600999207,201801,272.69,1,0,1,5,1,5
55601006531,201801,9.92,1,0,3,4,0,6
55601008216,201801,94,0,0,1,2,0,2
55601010581,201801,446.96,0,0,1,9,0,19
55601010952,201801,233.8,1,0,1,2,0,3
55601013201,201801,127,0,0,1,2,0,2
55601021493,201801,134.49,0,0,1,4,1,10
55601022267,201801,1142.73,1,0,1,1,0,8
55601022584,201801,60,1,0,1,1,0,3
55601024812,201801,210.22,1,0,1,1,1,3
55601025712,201801,104.96,1,0,1,2,0,5
55601025947,201801,184.8,1,0,1,2,0,4
55601030864,201801,155.95,1,0,1,2,0,5
55601032033,201801,945.09,1,0,1,0,0,4
55601038356,201801,25,1,0,1,3,0,6
55601042124,201801,372.94,1,1,1,10,0,41
55601044555,201801,283.96,1,1,1,5,0,14
55601047356,201801,802.38,1,0,1,4,1,13
55601049901,201801,122,1,0,2,2,0,2
55601060351,201801,269.96,1,0,1,5,0,14
55601064221,201801,24.49,1,0,1,4,0,10
55601069532,201801,81.86,1,0,1,2,0,4
55601077362,201801,239.71,0,0,1,3,0,8
55601078903,201801,177.99,1,0,1,6,0,13
55601079670,201801,109.98,1,0,1,5,0,16
55601082366,201801,212.97,0,0,1,3,0,5
55601082481,201801,57.5,0,0,1,1,0,2
55601083107,201801,142.11,1,0,1,8,0,24
55601086870,201801,1458.79,1,0,1,5,2,37
55601089761,201801,94.01,1,0,1,8,0,25
55601093807,201801,108.99,0,0,1,6,0,10
55601098602,201801,401.84,1,0,1,3,0,9
55601103302,201801,504.46,1,0,1,3,1,7
55601104530,201801,119.98,0,0,1,2,0,4
55601106882,201801,76.84,1,0,1,10,2,17
55601107782,201801,25,1,0,1,2,0,6
55601121911,201801,2811.82,1,0,1,8,6,160
55601126185,201801,115.94,1,0,1,1,0,3
55601132247,201801,108.98,1,0,1,4,0,6
55601138595,201801,103.09,1,0,1,0,0,1
55601140440,201801,1109.13,1,1,1,2,0,10
55601140754,201801,149.98,1,0,1,1,0,4
55601146312,201801,5.99,1,0,1,1,0,2
55601153015,201801,39,0,0,1,2,0,3
55601154074,201801,572.23,1,0,1,2,0,7
55601159576,201801,498.08,1,0,1,4,1,15
55601163795,201801,305.24,1,0,1,4,1,10
55601165573,201801,237.97,1,0,1,3,0,7
55601168543,201801,149.6,1,0,1,3,0,11
55601171624,201801,148,1,0,1,2,0,5
55601172027,201801,451.94,1,0,1,5,3,20
55601178566,201801,74.47,0,0,1,8,0,10
55601190614,201801,236.98,0,0,1,3,0,4
55601190650,201801,182.52,1,0,1,3,2,14
55601197646,201801,214,1,0,1,0,0,0
55601212134,201801,426.73,1,0,1,1,0,3
55601217207,201801,9.99,1,0,1,2,0,2
55601220302,201801,19.99,1,0,1,1,0,2
55601229800,201801,426.43,0,0,1,8,0,23
55601233883,201801,98,1,0,1,2,0,9
55601234761,201801,263.03,1,1,1,1,0,5
55601238271,201801,1404.3,0,0,1,2,0,9
55601238617,201801,127.49,1,0,1,5,0,7
55601246403,201801,68.99,0,0,1,3,0,3
55601257384,201801,139.97,0,0,1,3,0,3
55601259803,201801,393.39,1,0,1,5,1,7
55601335460,201801,547.71,1,1,1,3,2,14
55601345234,201801,119.99,0,0,2,4,0,5
55601353853,201801,69.99,0,0,1,1,0,1
55601355617,201801,158.45,1,1,1,3,0,4
55601369456,201801,122.97,1,0,1,6,0,12
55601384103,201801,696.68,1,0,1,1,0,5
55601392315,201801,206.98,0,0,1,2,0,7
55601397154,201801,49.95,0,0,1,0,0,2
55601417021,201801,167.98,0,0,1,3,0,4
55601475702,201801,34.97,0,0,1,0,0,1
55601476747,201801,398,0,0,1,2,0,6
55601477896,201801,59.08,0,0,1,4,0,8
55601492691,201801,276.96,1,0,1,4,0,11
55601512137,201801,29.98,1,1,1,4,0,19
55601512331,201801,583.85,1,0,1,5,1,20
55601512364,201801,227.48,1,0,1,1,0,5
55601531491,201801,163.46,1,0,1,6,2,10
55601532492,201801,323.98,1,0,1,3,1,9
55601563452,201801,40,0,0,1,2,0,5
55601568323,201801,245.97,1,0,1,2,0,6
55601569360,201801,156.86,0,0,1,6,2,9
55601570234,201801,590.45,1,0,1,3,0,5
55601575231,201801,107.99,1,1,1,0,0,0
55601586651,201801,188.48,1,0,1,2,0,7
55601587292,201801,389.2,1,0,1,2,1,9
55601588552,201801,635.69,1,1,1,8,2,32
55601591666,201801,516.15,1,0,1,2,0,9
55601598045,201801,108.99,1,1,1,6,1,14
55601607271,201801,88.99,0,0,1,3,1,4
55601609363,201801,987.96,1,0,1,11,1,61
55601629390,201801,62,0,0,1,1,0,2
55601629736,201801,460.89,1,0,1,2,0,11
55601633313,201801,74.24,1,0,1,1,0,2
55601637490,201801,236.99,1,0,1,5,2,19
55601637623,201801,31.98,1,0,1,2,0,5
55601645284,201801,147,1,0,1,3,0,13
55601653272,201801,522.75,0,0,1,4,0,14
55601666997,201801,210.96,1,0,1,0,0,1
55601678181,201801,730.97,1,0,1,2,0,9
55601691061,201801,346.75,1,0,1,2,0,12
55601698781,201801,117.22,1,0,1,4,0,9
55601698936,201801,74.74,1,0,1,5,1,15
55601699375,201801,462.91,1,0,1,4,0,17
55601700950,201801,263,1,0,1,1,0,4
55601729142,201801,57.99,0,0,1,3,0,3
55601743957,201801,422.11,1,0,1,9,1,32
55601753972,201801,40,0,0,1,2,0,5
55601760697,201801,68.98,0,0,1,2,0,3
55601769102,201801,76.5,0,0,1,0,0,0
55601770777,201801,142.21,0,0,1,11,0,23
55601772533,201801,112,0,0,1,7,0,14
55601777923,201801,49,1,0,1,0,0,0
55601786505,201801,265.22,1,0,1,3,0,10
55601798443,201801,321.94,1,0,1,0,0,0
55601817476,201801,193.99,0,0,1,2,0,4
55601819131,201801,611.5,1,0,1,3,1,10
55601830075,201801,174,1,0,1,6,2,14
55601832516,201801,152,1,1,1,2,0,3
55601834226,201801,227.98,0,0,1,4,0,8
55601840663,201801,29.99,1,0,1,5,0,8
55601849336,201801,88.98,1,0,1,7,1,18
55601870284,201801,132,1,0,2,3,0,4
55601888195,201801,491.38,1,0,1,3,1,9
55601899773,201801,29.99,0,1,1,2,0,3
55601925702,201801,344.95,1,0,1,9,3,14
55601951363,201801,189.5,1,0,1,2,0,5
55601954535,201801,63.99,0,0,1,1,0,1
55601958171,201801,84.64,1,0,1,2,0,3
55601964897,201801,1208.99,1,0,1,6,1,22
55601966372,201801,458.2,1,0,1,7,0,18
55601969771,201801,330.99,0,0,1,2,0,5
55601984686,201801,958.98,1,0,1,10,1,51
55601987083,201801,175,1,0,1,1,0,2
55601987555,201801,49.99,0,0,1,4,0,9
55601998661,201801,226.72,1,0,1,7,0,13
55601998863,201801,259.97,0,0,1,3,0,9
55602004112,201801,39,0,0,1,1,0,1
55602012425,201801,198.93,0,0,1,6,0,12
55602013033,201801,65.99,0,0,1,3,0,5
55602037716,201801,477.31,0,0,1,7,0,28
55602041135,201801,160.66,1,0,1,4,0,16
55602059903,201801,69.99,0,0,1,1,0,1
55602065122,201801,266.93,1,0,1,1,0,2
55602067214,201801,745.82,1,1,1,2,0,8
55602070227,201801,73.99,1,0,1,1,0,2
55602078195,201801,69.98,0,0,1,2,0,2
55602081207,201801,24.48,1,0,1,8,0,13
55602094272,201801,99.96,0,0,1,2,0,4
55602096577,201801,43.99,1,0,1,1,0,2
55602108636,201801,106,1,0,1,2,0,7
55602117816,201801,236.96,0,0,7,8,0,14
55602127637,201801,410.24,1,0,1,2,0,5
55602129844,201801,242.21,1,0,1,8,3,21
55602130855,201801,94.96,0,0,1,1,0,6
55602131812,201801,278.96,0,0,1,3,0,8
55602145550,201801,97.96,0,0,1,4,0,4
55602145897,201801,225.95,1,1,1,4,0,14
55602154493,201801,202.32,1,0,1,2,0,5
55602170015,201801,49,1,0,1,2,0,5
55602181006,201801,133.99,0,0,2,2,0,2
55602183653,201801,178.5,1,1,1,3,0,6
55602204385,201801,382.97,1,0,1,0,0,0
55602213396,201801,506.97,0,0,1,1,1,3
55602223544,201801,85,0,0,1,2,0,6
55602226853,201801,1507.8,1,1,1,8,6,92
55602235190,201801,285.66,1,0,1,3,0,7
55602241306,201801,68.98,1,0,1,0,0,2
55602252175,201801,97.99,1,0,1,0,0,0
55602261355,201801,188.4,1,0,1,3,0,4
55602268321,201801,737.56,0,0,1,5,0,16
55602269300,201801,126,1,0,1,3,0,6
55602282484,201801,98.24,1,0,1,5,0,11
55602288695,201801,365.96,0,0,1,4,0,6
55602298991,201801,148.99,1,0,1,2,0,3
55602302485,201801,156.73,0,0,1,1,0,3
55602315737,201801,19.99,0,0,1,1,0,2
55602329767,201801,465.01,1,0,1,2,0,10
55602334233,201801,515.95,1,0,1,8,2,26
55602340793,201801,102.75,1,0,1,4,1,10
55602343031,201801,88.97,0,0,3,3,0,6
55602345077,201801,103.49,1,0,1,5,1,12
55602346012,201801,237.61,1,0,1,6,0,13
55602354325,201801,664.9,1,0,1,6,2,32
55602366285,201801,863.43,1,0,1,6,1,17
55602368311,201801,152.95,1,0,1,4,1,17
55602397537,201801,341.95,1,0,1,4,0,13
55602401340,201801,66.98,1,0,1,3,0,3
55602403014,201801,277.97,0,0,1,5,0,13
55602403645,201801,187.98,0,0,1,3,0,4
55602411510,201801,99,1,1,1,3,1,10
55602411792,201801,89.92,1,0,1,2,0,6
55602420396,201801,200,1,1,1,3,1,8
55602422952,201801,205.97,1,0,1,0,0,1
55602423131,201801,29.98,1,0,1,1,0,2
55602423975,201801,114.24,1,0,1,5,0,5
55602430274,201801,82.48,0,0,5,5,0,10
55602436867,201801,49.99,0,0,1,3,0,6
55602446813,201801,40,1,0,1,1,0,4
55602455060,201801,99.8,1,0,1,1,1,1
55602456353,201801,291.95,1,0,1,6,2,20
55602466387,201801,229,1,0,1,2,0,9
55602468291,201801,237.45,1,0,1,1,0,2
55602468716,201801,1006.88,1,1,1,8,2,44
55602469302,201801,239.49,1,0,1,2,0,6
55602470630,201801,480.43,1,0,1,5,0,12
55602481823,201801,440.4,1,0,1,3,0,8
55602495154,201801,266.7,1,0,1,0,0,0
55602509385,201801,231.92,1,0,1,4,0,7
55602519814,201801,60,0,0,1,2,0,5
55602528566,201801,278.65,1,0,1,7,1,34
55602529444,201801,55.29,0,0,1,3,0,5
55602536734,201801,53.99,0,0,1,0,0,1
55602547930,201801,357.71,1,0,1,5,0,9
55602552620,201801,26.25,1,0,1,0,0,1
55602557355,201801,34.98,1,0,1,6,0,7
55602563237,201801,108.73,0,0,1,1,0,2
55602571272,201801,165.99,1,0,1,4,0,4
55602574930,201801,350,1,0,1,2,0,13
55602589125,201801,166.46,1,0,1,0,0,1
55602589161,201801,323.99,1,0,1,2,0,6
55602591061,201801,392.95,1,0,1,5,1,16
55602595584,201801,118.95,1,0,1,3,0,5
55602597146,201801,67.99,1,0,1,3,0,4
55602601083,201801,510.34,1,0,1,6,1,19
55602603243,201801,230.94,1,0,1,3,0,15
55602608950,201801,375.37,1,0,1,2,0,10
55602611127,201801,68,1,0,1,0,0,3
55602622547,201801,24.5,0,0,1,8,0,25
55602649090,201801,69.98,1,0,1,0,0,3
55602652982,201801,112.49,1,0,1,6,0,19
55602654274,201801,233.96,1,0,1,4,0,5
55602654962,201801,653.64,1,1,1,1,0,8
55602655242,201801,120.97,0,0,1,1,0,2
55602657626,201801,1446.26,1,0,1,6,2,30
55602659505,201801,33.98,1,0,1,1,0,1
55602663061,201801,154.92,1,0,1,2,1,5
55602667494,201801,1307.89,0,0,1,6,0,18
55602676551,201801,172.46,1,0,1,2,0,5
55602679002,201801,147,1,0,1,0,0,0
55602706870,201801,134.48,1,0,1,1,0,1
55602708937,201801,44.99,0,0,1,2,0,7
55602728694,201801,454.22,1,0,1,6,0,24
55602729154,201801,58,0,0,1,3,0,5
55602732877,201801,602.95,1,0,1,4,0,14
55602737557,201801,1032.16,1,0,1,8,9,74
55602745930,201801,349.49,1,0,1,0,0,2
55602754040,201801,594.43,1,0,1,0,0,2
55602756143,201801,153.35,0,0,1,3,0,7
55602763851,201801,156.29,1,0,1,0,0,1
55602763916,201801,299.73,1,0,1,1,0,3
55602764546,201801,303.25,1,0,1,4,1,8
55602769374,201801,83.98,1,0,1,2,0,3
55602771342,201801,81.16,0,0,1,2,0,3
55602775087,201801,245.98,1,0,1,1,0,3
55602775403,201801,123.73,0,0,1,5,0,14
55602791942,201801,279.48,1,0,1,0,0,2
55602793584,201801,216.71,1,0,1,6,0,10
55602794091,201801,596.14,1,0,1,3,1,9
55602815442,201801,517.72,1,0,1,4,1,18
55602828705,201801,140,1,0,1,3,0,7
55602830191,201801,1137.07,1,0,1,6,3,30
55602848123,201801,229.35,1,0,1,2,0,12
55602856786,201801,486.95,0,0,1,10,1,21
55602891932,201801,1151.24,1,0,1,8,5,50
55602917636,201801,586.98,0,0,1,2,0,15
55602937616,201801,59.99,1,0,1,3,0,7
55602937887,201801,262.99,1,0,1,0,0,1
55602950666,201801,12.5,0,0,1,7,1,14
55602953142,201801,75,0,0,1,3,0,4
55602957023,201801,514.98,1,1,1,3,0,11
55602990921,201801,88,1,0,1,0,0,0
55602993160,201801,227.3,0,0,1,4,0,4
55603004157,201801,80,1,0,1,0,0,2
55603004801,201801,199.32,0,0,1,0,0,4
55603008740,201801,29.25,1,0,1,0,0,0
55603010763,201801,279,0,0,1,4,0,8
55603011155,201801,305.07,1,1,1,4,1,7
55603015014,201801,359.08,1,0,1,1,0,7
55603022236,201801,186.98,1,0,1,1,0,2
55603031012,201801,74.97,1,0,1,1,0,2
55603031113,201801,136.99,1,0,1,2,0,3
55603033061,201801,435.18,1,0,1,7,1,26
55603036640,201801,20,0,0,1,1,0,1
55603047011,201801,115.18,1,0,1,3,0,3
55603057157,201801,192.28,1,0,1,2,0,8
55603076114,201801,131.72,1,0,1,4,0,18
55603087952,201801,92.63,1,0,1,3,1,16
55603090413,201801,20,1,0,1,4,1,6
55603095296,201801,30.98,1,0,1,2,0,2
55603098006,201801,408.92,1,0,1,2,1,6
55603098796,201801,373.96,1,0,1,6,1,22
55603099267,201801,255.99,1,0,1,2,0,6
55603107467,201801,12.99,0,0,1,2,0,6
55603116005,201801,522.48,0,0,1,6,1,14
55603120811,201801,11.29,1,0,1,4,1,8
55603122060,201801,243.43,1,0,1,1,0,3
55603123205,201801,350.94,0,0,1,2,0,3
55603126244,201801,34.99,1,0,1,1,0,3
55603128721,201801,219.88,1,0,1,0,0,1
55603128880,201801,375.95,1,0,1,13,0,34
55603131994,201801,42.69,1,0,1,3,0,6
55603141331,201801,312.71,1,0,1,4,2,17
55603141612,201801,297.5,1,0,1,2,0,7
55603143120,201801,303.97,0,0,1,3,0,10
55603146732,201801,219.94,1,0,1,5,0,10
55603148770,201801,189.99,1,0,1,0,0,0
55603154540,201801,534.93,1,0,1,3,0,15
55603162097,201801,442.99,1,0,1,3,0,11
55603166666,201801,419.96,1,0,1,7,0,18
55603168130,201801,982.99,1,1,1,1,0,2
55603170524,201801,503.95,1,0,1,6,0,13
55603178481,201801,96,1,0,1,6,0,19
55603179785,201801,474.43,1,0,1,11,1,25
55603191156,201801,55.99,1,0,1,5,0,7
55603194274,201801,49.08,0,0,1,3,0,4
55603195660,201801,632.96,1,0,1,10,2,26
55603195996,201801,337.88,0,0,1,0,0,2
55603207075,201801,72.18,1,0,1,0,0,2
55603212330,201801,295.74,0,0,6,6,1,13
55603213274,201801,288.74,1,0,2,4,1,9
55603215931,201801,238.73,1,0,1,1,0,3
55603224715,201801,46.96,1,0,1,2,0,13
55603226584,201801,626.57,1,0,2,10,0,16
55603234774,201801,203.2,1,0,1,3,1,11
55603234820,201801,690.41,1,0,1,5,1,32
55603235201,201801,14.99,1,0,1,4,0,6
55603238936,201801,176.07,1,0,1,2,1,3
55603239443,201801,116,0,0,1,1,0,2
55603247125,201801,100.99,0,0,1,3,0,6
55603251704,201801,303.25,1,0,1,0,0,0
55603256172,201801,418.71,1,0,1,5,2,11
55603258534,201801,426.49,1,0,1,2,0,6
55603275151,201801,313.84,1,0,1,3,0,7
55603284577,201801,39.98,0,0,1,2,0,5
55603296345,201801,257.43,1,0,1,4,0,10
55603298383,201801,576.43,1,0,1,6,1,28
55603308923,201801,333.09,1,0,1,2,0,16
55603312670,201801,1157.42,1,0,1,5,2,22
55603314672,201801,733.79,1,0,1,5,0,30
55603336001,201801,233.67,0,0,1,9,0,18
55603343911,201801,204.6,1,0,1,8,0,24
55603375206,201801,119.98,1,0,1,1,0,1
55603383940,201801,757.37,1,0,1,10,5,41
55603384837,201801,73.99,1,0,1,3,0,3
55603394762,201801,499.75,1,0,1,2,1,6
55603423222,201801,674.73,1,1,1,6,1,19
55603428274,201801,429,1,0,1,3,0,9
55603442180,201801,534.94,1,0,1,3,1,10
55603517374,201801,202,0,0,1,15,0,36
55603543542,201801,267.99,0,0,1,2,0,3
55603562792,201801,607.44,1,0,1,3,1,11
55603562802,201801,274.98,0,0,1,1,0,2
55603598490,201801,104.99,0,0,1,1,0,5
55603609736,201801,79.97,0,1,1,5,0,8
55603610851,201801,158.75,0,0,1,6,1,12
55603631807,201801,221.95,0,0,1,3,0,6
55603667516,201801,212.96,0,0,1,0,0,1
55603669352,201801,122.44,0,0,1,1,0,2
55603675537,201801,612.95,1,0,1,3,0,11
55603680735,201801,117,1,0,1,5,0,12
55603686845,201801,487.73,1,0,1,3,0,8
55603688533,201801,69.98,0,0,1,3,0,4
55603703663,201801,453.11,1,0,2,7,1,13
55603711020,201801,228.97,0,0,1,4,0,6
55603713563,201801,489,1,0,1,6,0,10
55603718470,201801,277.37,1,0,1,2,0,8
55603728053,201801,220.99,1,0,1,1,0,5
55603729111,201801,1109.49,1,0,1,7,0,56
55603731257,201801,199.97,1,0,1,0,0,0
55603732067,201801,190.5,1,0,1,2,0,7
55603737673,201801,89.99,0,0,1,1,0,1
55603740970,201801,555.97,1,0,1,6,2,29
55603741733,201801,255.45,1,0,1,12,0,31
55603743184,201801,184,1,1,1,4,0,5
55603745931,201801,85,0,0,1,2,0,4
55603745942,201801,1950.05,1,0,1,5,2,31
55603749340,201801,58.99,0,0,1,2,0,2
55603753152,201801,68.99,0,0,1,1,0,3
55603753682,201801,79.62,1,0,1,5,1,18
55603753895,201801,264.94,1,0,1,1,1,3
55603770331,201801,87.24,1,0,1,0,0,2
55603793112,201801,266.93,0,0,1,1,0,1
55603798243,201801,521.53,1,0,1,0,0,3
55603802007,201801,160,0,0,1,6,0,10
55603802685,201801,148.95,0,0,1,0,0,0
55603802720,201801,59,0,0,1,1,0,3
55603807613,201801,102,1,0,1,2,0,3
55603813171,201801,100.99,1,0,1,4,1,13
55603815847,201801,437.45,1,0,1,8,1,21
55603820890,201801,245.7,1,0,1,4,1,13
55603824962,201801,98.98,0,0,1,0,0,0
55603829361,201801,108.5,1,0,1,6,0,8
55603832846,201801,2222.24,1,0,1,9,7,113
55603836086,201801,138,1,0,1,1,0,4
55603837007,201801,171.97,1,0,1,0,0,2
55603838404,201801,412.93,1,0,1,5,0,12
55603840474,201801,453.35,1,0,1,1,0,9
55603840575,201801,375,1,0,1,1,0,5
55603842645,201801,148.97,1,0,1,1,0,2
55603845110,201801,242.81,0,0,1,5,0,15
55603847923,201801,121.92,1,0,1,5,0,11
55603850396,201801,225.98,1,0,1,2,0,4
55603854097,201801,19.99,1,0,1,1,0,3
55603855922,201801,34,0,0,1,1,0,1
55603856257,201801,343.66,1,0,1,6,3,19
55603859995,201801,50,1,0,1,1,0,4
55603863752,201801,705.46,1,0,1,1,0,6
55603867363,201801,296.99,0,0,1,3,0,4
55603867835,201801,685.93,1,0,1,8,2,27
55603870545,201801,564.54,1,0,1,0,0,3
55603871391,201801,32.98,1,0,1,1,0,2
55603873900,201801,464,1,0,1,4,1,10
55603877184,201801,1331.18,0,0,1,11,2,51
55603896130,201801,242.98,1,0,1,2,0,3
55603896581,201801,2367.24,1,1,1,5,3,51
55603897445,201801,162.73,1,0,1,2,0,5
55603898291,201801,24.99,1,0,1,2,0,3
55603902631,201801,590,0,0,1,2,0,5
55603906916,201801,248.94,1,0,1,0,0,2
55603914915,201801,620.74,1,1,1,4,0,14
55603920855,201801,626.13,1,0,1,3,0,12
55603930452,201801,238.94,0,0,1,4,0,14
55603931251,201801,134,1,0,1,2,0,6
55603946404,201801,1022.62,1,0,1,7,5,43
55603946642,201801,576.89,1,0,1,3,1,7
55603948846,201801,371.13,1,1,1,4,2,11
55603948871,201801,745.31,1,1,1,5,2,35
55603956395,201801,121.49,0,0,1,3,0,8
55603960491,201801,35.94,0,0,1,6,0,12
55603963302,201801,535.5,1,0,1,4,0,11
55603963720,201801,110.98,1,0,1,4,0,5
55603965676,201801,133.97,0,0,2,2,0,5
55603966497,201801,176.75,1,0,1,2,0,3
55603968815,201801,120.99,1,0,1,3,1,13
55603968974,201801,320.96,1,0,1,4,0,6
55603979651,201801,120.94,1,0,1,4,0,13
55603982314,201801,171.94,1,0,1,3,0,6
55603996434,201801,39.99,0,0,1,2,0,5
55604003564,201801,325.94,1,0,1,2,0,6
55604005306,201801,190.7,1,0,1,11,0,16
55604016874,201801,59.98,0,0,1,0,0,0
55604021283,201801,579.1,1,0,1,2,0,12
55604038993,201801,153.46,0,0,1,2,0,3
55604040781,201801,86.99,0,0,1,3,0,3
55604050566,201801,108,0,0,1,4,0,6
55604070197,201801,233.24,1,0,1,3,0,11
55604074744,201801,153.97,0,0,2,5,0,13
55604091257,201801,326,0,0,1,2,0,5
55604096524,201801,108,0,0,1,3,0,8
55604100201,201801,239.89,1,0,1,0,0,0
55604100706,201801,133,1,0,1,1,0,3
55604113162,201801,127.93,1,0,1,0,0,0
55604122915,201801,104.96,0,0,1,3,0,6
55604124827,201801,620.95,1,0,1,6,1,23
55604129046,201801,158,0,0,1,2,0,7
55604135450,201801,241,0,0,1,3,0,6
55604147600,201801,198.98,0,0,1,2,1,3
55604167231,201801,164.99,1,0,1,3,0,5
55604168287,201801,131.75,1,0,1,0,0,0
55604178446,201801,58,1,1,1,2,0,6
55604203566,201801,152.47,0,0,1,5,0,11
55604215200,201801,73.5,1,0,1,1,0,4
55604225043,201801,71.49,0,0,1,0,0,0
55604233233,201801,78.98,0,0,1,0,0,1
55604245081,201801,103.2,1,0,1,3,0,6
55604259842,201801,82.21,1,0,1,4,1,11
55604263362,201801,570.47,1,0,1,1,0,5
55604264860,201801,69.98,0,0,1,2,0,3
55604267311,201801,239.46,0,0,1,3,0,8
55604267874,201801,380.93,0,0,1,1,0,4
55604276650,201801,20.99,0,0,1,5,0,5
55604277017,201801,119.98,1,0,1,2,1,3
55604288945,201801,484.95,1,0,1,1,0,6
55604304142,201801,64.98,1,0,1,1,0,2
55604306605,201801,398.46,1,0,1,4,0,13
55604307484,201801,178.45,1,0,1,3,0,4
55604312444,201801,84,1,1,1,4,0,8
55604316686,201801,380,1,0,1,1,0,7
55604318677,201801,328,1,0,1,3,1,5
55604322795,201801,69.98,1,0,1,0,0,0
55604325516,201801,43.98,0,0,1,2,0,2
55604325765,201801,94.49,1,0,1,3,0,8
55604340614,201801,133.48,1,0,1,6,0,9
55604343383,201801,69.98,1,0,1,1,1,2
55604349200,201801,237.4,1,0,1,4,0,12
55604349255,201801,249.37,1,0,1,7,1,15
55604365152,201801,202.97,0,0,1,3,0,4
55604381363,201801,856.77,1,0,1,3,1,36
55604388236,201801,251.19,0,0,1,5,0,21
55604388261,201801,280.08,0,1,1,3,0,5
55604389734,201801,237.91,0,0,1,11,1,27
55604394615,201801,684.33,1,0,1,0,0,2
55604399500,201801,243.36,1,0,1,3,0,6
55604400385,201801,485.39,0,0,1,1,0,6
55604414076,201801,193.5,0,0,1,5,0,10
55604417327,201801,174.5,1,0,1,1,0,1
55604419840,201801,579.84,1,0,1,5,3,14
