cid,last_month_buy,amount,payment_type,channel,buy,class,coupons,items
55620621513,201710,16.49,0,0,1,1,0,2
55620621841,201708,229.97,0,0,1,1,0,1
55620624776,201710,58.99,0,0,4,1,0,2
55620627285,201706,1362.53,0,0,20,6,0,20
55620633145,201709,155.97,0,0,3,6,0,12
55620633732,201708,258.42,0,0,1,7,0,9
55620635194,201704,53.99,0,0,1,3,0,7
55620637037,201703,223.43,0,0,4,6,0,13
55620641663,201711,59,0,0,1,2,0,2
55620643733,201708,1270.83,1,0,13,6,0,21
55620645386,201703,341.98,1,0,5,1,0,2
55620647005,201711,161.98,0,0,10,5,0,13
55620647636,201702,245.99,0,0,2,0,0,1
55620648413,201709,262.47,0,0,14,1,0,4
55620648921,201704,74,0,0,1,2,0,2
55620650696,201711,464.74,0,0,3,3,0,6
55620650810,201708,166.98,0,0,2,2,0,3
55620652506,201701,281.98,0,0,4,8,0,14
55620656254,201708,368,0,0,1,3,0,5
55620660866,201708,197.76,1,0,19,1,0,1
55620671071,201707,369.34,1,0,4,6,1,9
55620674456,201704,131.45,0,0,4,2,0,7
55620675503,201703,509.33,0,1,6,7,0,19
55620681771,201710,30,0,0,5,5,0,14
55620689904,201709,78,0,0,6,4,0,8
55620691837,201701,89.97,0,0,1,1,0,2
55620691996,201703,13.99,0,0,2,0,0,0
55620694346,201704,435.73,0,0,15,9,1,40
55620702906,201710,49,0,0,1,1,0,2
55620708872,201706,177.9,1,0,9,5,0,9
55620716936,201708,58.25,0,0,1,1,0,1
55620717601,201704,112.5,0,0,2,3,0,3
55620725363,201707,24.99,0,0,5,3,0,7
55620731911,201709,294,0,0,1,5,0,5
55620732866,201708,187,0,0,1,3,0,3
55620735443,201706,133.49,1,1,6,5,2,11
55620738211,201703,97.99,0,0,1,1,0,1
55620738356,201707,78,0,0,1,1,0,2
55620740065,201706,359,0,0,1,6,0,7
55620741664,201707,141.43,1,1,3,2,0,8
55620744317,201705,82.99,0,0,2,5,0,7
55620751463,201703,79,0,0,1,1,0,2
55620751531,201704,29.99,0,0,1,2,0,2
55620753847,201708,162.16,0,0,3,3,0,4
55620754783,201706,307.71,0,1,5,5,0,9
55620756020,201710,50.98,0,0,2,2,0,2
55620757371,201705,112.99,0,0,1,2,0,4
55620757414,201710,218.96,0,0,4,0,0,1
55620761835,201704,144.22,0,0,2,4,0,4
55620763297,201710,112,0,0,2,1,0,4
55620764197,201701,81.97,0,0,3,5,0,6
55620764683,201706,73.99,0,0,1,2,0,3
55620769622,201709,244.99,1,0,18,2,0,7
55620772365,201706,116.49,0,0,2,2,0,2
55620776213,201706,198.7,1,1,17,2,0,8
55620779667,201706,130,0,0,3,1,0,2
55620785033,201704,431,0,0,3,7,0,8
55620788984,201706,88.26,0,0,2,7,0,10
55620792064,201711,140.39,1,0,1,1,0,1
55620793494,201707,118.98,0,0,6,0,0,0
55620794653,201706,261.46,0,0,8,6,1,12
55620800321,201711,1377.82,1,1,19,6,1,20
55620803191,201706,12.99,0,0,1,1,0,1
55620803234,201711,808.99,1,0,4,5,0,12
55620804361,201706,315,0,0,3,7,0,12
55620804437,201707,49,0,0,1,0,0,2
55620805542,201705,78,0,0,1,0,0,0
55620808996,201709,1129.71,1,0,8,7,1,23
55620814430,201708,59.99,0,0,1,1,0,1
55620816847,201703,556.46,1,0,4,2,0,6
55620818456,201704,237,0,0,2,4,0,9
55620820796,201702,62.98,0,0,1,1,0,1
55620825285,201703,99,0,0,1,1,0,2
55620827333,201709,239.16,0,0,2,4,0,7
55620827412,201706,91.99,0,0,1,3,0,3
55620849203,201704,6104.43,0,0,52,5,2,77
55620850283,201710,4634.36,1,1,49,10,4,98
55620851565,201709,89.96,0,0,3,3,0,5
55620856010,201704,70.49,0,0,1,3,0,4
55620857293,201709,102,0,0,1,0,0,1
55620859453,201709,201,0,0,1,3,0,6
55620859680,201705,98,0,0,3,2,0,4
55620867496,201701,392.68,1,0,8,5,0,11
55620870454,201706,17.5,0,0,1,2,0,2
55620873334,201705,240,0,0,1,5,0,5
55620873392,201703,226.23,1,0,2,1,0,3
55620880646,201708,285.89,0,0,2,5,0,13
55620883180,201711,255.99,0,0,5,6,0,9
55620886723,201705,345.35,1,0,4,12,0,23
55620889715,201704,27,0,0,1,2,0,2
55620890470,201707,157.98,0,0,2,3,0,3
55620891301,201711,755.36,1,0,21,5,0,25
55620901086,201711,56.98,0,0,1,1,0,1
55620901594,201709,332.01,0,1,1,6,1,8
55620903437,201710,704.2,1,0,3,6,0,10
55620912787,201711,295.95,1,0,8,3,0,9
55620913225,201708,459.97,0,0,4,4,0,11
55620917456,201708,459.98,0,0,1,7,0,8
55620919876,201709,1295.87,1,0,10,1,0,6
55620924681,201703,443.42,1,0,9,3,0,5
55620929596,201706,517.95,1,0,12,12,2,51
55620930541,201702,59,0,0,1,0,0,0
55620930992,201709,604.83,1,0,4,14,0,30
55620932071,201702,88,0,0,1,0,0,1
55620934624,201706,139.5,0,0,1,1,0,1
55620937890,201709,51.5,0,0,3,2,0,7
55620941327,201709,98,0,0,1,1,0,4
55620949194,201708,394.98,1,0,2,6,0,7
55620957193,201708,339.89,1,0,2,3,0,5
55620957812,201701,299.94,1,0,7,3,0,8
55620965055,201709,83,1,0,16,6,0,21
55620965112,201701,2052.97,1,1,11,11,1,39
55620965246,201702,141.98,0,0,4,1,0,2
55620972594,201709,568,0,0,3,0,0,1
55620980784,201701,799.54,1,1,24,5,1,21
55620984946,201709,79.98,1,0,2,7,0,8
55620993892,201707,34.97,0,0,2,2,0,3
55620997625,201705,108.71,0,0,1,2,0,5
55620998345,201705,262,0,0,1,5,0,6
55621000885,201711,61.5,1,0,1,0,0,0
55621008672,201701,595.97,0,0,3,6,0,7
55621014071,201708,178,0,0,1,2,0,2
55621015195,201708,235.49,0,0,4,2,0,5
55621015227,201706,235,0,0,2,1,0,3
55621020933,201703,653.95,0,0,5,4,0,13
55621022045,201705,129.99,0,0,2,3,0,4
55621028641,201709,316.45,0,0,7,3,0,9
55621029765,201707,125.42,0,0,2,3,0,6
55621030967,201708,500.97,1,0,2,0,0,1
55621032857,201705,133.98,0,0,1,4,0,5
55621033421,201708,538.98,0,0,2,7,0,9
55621036806,201708,42.98,0,0,6,4,0,9
55621042331,201701,44.5,0,0,2,2,0,2
55621043646,201711,216,1,0,3,4,0,7
55621046076,201702,823.15,1,0,11,2,0,5
55621048157,201708,412.56,0,0,4,5,0,8
55621049871,201707,73,0,0,1,2,0,3
55621050824,201706,666.47,1,0,26,4,0,20
55621051692,201705,964.47,1,0,10,1,0,3
55621051803,201705,289.98,0,0,2,3,0,6
55621056707,201711,241.39,1,0,16,4,1,16
55621057023,201709,324.45,0,0,3,5,0,6
55621058082,201704,147,1,0,1,2,0,2
55621059331,201703,137.63,1,0,2,3,0,6
55621059724,201701,619.7,0,0,11,8,0,18
55621064674,201710,348.41,0,0,51,11,0,67
55621071265,201709,74.24,0,0,6,3,0,12
55621080874,201707,76,0,0,1,3,0,4
55621081583,201703,124.99,0,0,4,3,0,5
55621082180,201708,107.96,1,0,6,0,0,0
55621082382,201711,86.48,0,0,3,1,0,2
55621083235,201708,277.47,0,0,2,0,0,0
55621087253,201711,20.98,0,0,1,1,0,1
55621089211,201703,191.95,1,0,1,3,0,6
55621090176,201711,1750.95,1,0,10,4,0,12
55621093711,201703,65,0,0,3,2,0,3
55621094846,201707,329.96,0,0,6,4,0,7
55621096400,201703,88.75,0,0,1,2,0,5
55621104396,201703,183.45,0,0,3,2,0,6
55621106105,201704,245.48,0,0,10,3,0,10
55621107355,201706,464.37,1,0,16,5,1,15
55621108716,201707,251.99,0,0,3,5,0,6
55621110797,201707,201.5,0,0,2,3,0,5
55621111224,201702,471.48,0,0,6,0,0,0
55621112373,201711,330.28,0,0,5,6,0,8
55621114926,201711,374,0,0,1,3,0,4
55621118616,201702,265.95,1,0,11,3,0,8
55621119426,201707,40.98,0,0,1,0,0,0
55621122136,201707,1118.25,0,0,12,9,0,18
55621122150,201711,325.97,1,0,6,2,0,4
55621122464,201710,48.98,0,0,4,5,0,8
55621122611,201704,29,0,0,1,1,0,2
55621125401,201706,79.98,0,0,1,1,0,2
55621125762,201709,95.96,0,0,1,1,0,1
55621128347,201703,1030.51,1,0,14,5,1,22
55621128970,201711,322.9,1,0,2,2,0,5
55621134210,201711,349.92,1,0,3,2,0,5
55621135864,201702,600.93,0,0,3,5,0,9
55621139374,201709,218.43,1,0,5,11,0,18
55621139611,201706,1374.51,1,0,9,8,1,33
55621139893,201707,142,0,0,3,1,0,2
55621144741,201706,49,0,0,3,2,0,4
55621146923,201709,917.46,0,0,3,2,0,3
55621149364,201704,953.84,0,0,8,9,0,28
55621152016,201708,775.03,0,0,2,10,0,39
55621156405,201706,1131.58,1,0,13,6,1,21
55621157565,201708,67.5,0,0,1,5,0,6
55621159026,201706,30,0,0,1,0,0,0
55621159163,201709,420,0,0,2,5,0,8
55621159895,201707,251.94,0,0,1,3,0,3
55621160570,201708,244.37,0,0,4,4,0,7
55621164213,201706,127.99,0,0,2,2,0,3
55621164462,201711,88,0,0,1,2,0,5
55621165834,201711,577.95,0,0,3,4,0,6
55621166183,201708,265.98,0,1,4,7,0,13
55621170434,201705,460.67,0,0,29,6,1,28
55621173855,201708,84.96,1,0,2,2,0,3
55621173877,201711,72.5,0,0,3,1,0,2
55621177592,201704,463.22,1,0,6,1,0,3
55621177624,201711,821.48,0,0,2,8,0,12
55621177996,201708,79.98,0,0,1,3,0,4
55621180716,201701,1630.27,1,1,37,3,2,11
55621182970,201707,437.98,0,0,1,4,0,7
55621183203,201709,211.07,0,0,7,7,0,14
55621184813,201709,133.98,0,0,2,2,0,3
55621189166,201706,208.32,0,0,2,8,0,11
55621193060,201709,801.72,0,0,10,11,0,24
55621196863,201704,230,1,0,5,3,1,6
55621197190,201706,96.27,0,0,2,5,0,8
55621199790,201709,292.24,0,0,5,5,0,6
55621200821,201711,12.99,1,0,3,3,0,4
55621205411,201710,66.98,0,0,1,2,0,2
55621206535,201708,698.86,1,0,11,9,0,22
55621210563,201707,295.95,0,1,11,1,0,7
55621212024,201703,3150.21,0,0,40,1,1,18
55621212035,201710,2285.35,1,0,52,10,9,122
55621212734,201706,123.19,0,0,1,3,0,7
55621213195,201703,948.65,1,0,10,10,0,28
55621214534,201711,321.97,1,0,10,4,0,7
55621215164,201707,141.95,0,0,4,5,0,11
55621218967,201702,120.98,1,0,10,5,0,17
55621220632,201702,298.92,0,0,8,3,0,6
55621221237,201707,109.5,0,0,1,1,0,2
55621223116,201709,169.48,0,0,4,3,0,5
55621224243,201708,408.39,1,0,10,10,1,16
55621234727,201707,223.57,0,0,3,2,0,5
55621236044,201710,116,0,0,1,1,0,2
55621236112,201703,720.25,1,1,10,9,3,24
55621236776,201709,480.88,0,0,4,9,0,10
55621238284,201702,22.99,1,0,4,4,0,6
55621240591,201703,178,0,0,1,2,0,2
55621240645,201706,99.99,0,0,1,1,0,1
55621242661,201711,176.46,0,0,4,3,0,5
55621246056,201705,116,0,0,1,2,0,2
55621254440,201707,214.16,1,0,10,5,1,11
55621257645,201701,484.93,1,0,6,1,0,3
55621261381,201709,108,0,0,1,3,0,4
55621262335,201705,229.46,1,0,6,2,0,5
55621268265,201705,29,0,0,1,1,0,1
55621270255,201704,157.97,0,0,1,2,0,7
55621270730,201711,95,0,0,1,0,0,1
55621271191,201705,184.97,0,0,1,2,0,3
55621276545,201702,354.24,1,0,4,1,0,2
55621279450,201711,146.98,0,0,1,4,0,5
55621279605,201703,70,0,0,1,2,0,4
55621282881,201701,417.92,1,0,5,3,0,5
55621284555,201704,39.99,1,0,1,1,0,1
55621288483,201709,205.97,0,0,1,4,0,5
55621293793,201706,35.69,0,0,1,0,0,0
55621296583,201711,24.99,0,0,1,2,0,4
55621299700,201702,110.98,0,0,2,0,0,5
55621299801,201708,90,1,0,1,1,0,1
55621301294,201705,97.49,0,0,1,1,0,1
55621301531,201711,129.47,0,0,25,7,0,24
55621312681,201707,147.5,0,0,2,1,0,3
55621313217,201711,78,0,0,1,0,0,2
55621314502,201703,26,0,0,1,2,0,2
55621315932,201711,15,0,0,2,0,0,0
55621318283,201709,15.74,0,0,4,6,0,10
55621319114,201707,447.33,1,1,13,4,0,10
55621320125,201707,196,0,0,1,2,0,2
55621323186,201709,618.94,0,0,12,7,0,17
55621325595,201711,78.98,0,0,1,0,0,1
55621326170,201708,163,0,0,8,3,0,8
55621329937,201706,219.69,1,0,7,6,1,12
55621332920,201706,67.94,0,0,3,4,0,6
55621339646,201705,88,0,0,1,1,0,1
55621344901,201707,497.53,1,0,8,0,0,2
55621351572,201707,140.98,0,0,1,3,0,3
55621353516,201707,118.96,0,0,2,3,0,4
55621359367,201709,17.49,0,0,1,5,0,9
55621362967,201705,99.99,0,0,1,1,0,1
55621376805,201705,352.8,1,0,8,7,2,19
55621387472,201708,393.25,1,0,3,5,0,8
55621399453,201710,224.96,1,0,2,0,0,0
55621405356,201701,583.6,1,0,16,6,0,16
55621407642,201711,626.79,0,0,4,12,0,33
55621410767,201709,251.98,1,0,1,5,0,8
55621422131,201705,514.99,1,0,2,5,0,14
55621431164,201710,434.11,0,0,11,12,0,27
55621432042,201707,193.33,1,0,10,4,0,9
55621432897,201710,1632.3,1,0,39,1,0,9
55621435632,201706,108.23,0,0,3,2,0,3
55621438433,201705,145.97,1,0,5,4,0,6
55621438602,201704,240,1,0,2,3,0,3
55621440546,201703,565.94,1,0,21,11,0,27
55621443000,201706,1659.31,1,0,47,8,0,32
55621444225,201709,449.37,0,0,20,6,1,28
55621448096,201709,202.24,0,0,3,5,0,13
55621450460,201710,185.46,1,0,1,5,0,10
55621452642,201709,296.08,1,0,1,4,0,8
55621455984,201711,221.59,1,0,8,3,0,7
55621462045,201708,75.98,0,0,3,2,0,4
55621469282,201706,60,0,0,5,0,0,1
55621476312,201701,195.99,0,0,7,2,0,5
55621483592,201705,717.5,1,1,9,0,0,0
55621485561,201702,270.97,0,0,3,6,0,7
55621489655,201711,185,0,0,7,6,0,11
55621496697,201701,785.19,0,0,82,4,0,24
55621505201,201707,1037.25,1,0,24,8,1,48
55621511534,201710,290.46,1,0,4,2,0,3
55621514843,201701,363.44,1,1,4,2,0,9
55621519297,201701,230.23,0,0,7,7,0,18
55621520646,201706,442.23,0,0,3,4,0,12
55621524552,201704,681.04,1,1,5,9,1,31
55621525171,201705,1031.71,1,1,29,0,0,1
55621525340,201702,50.98,1,0,8,1,0,1
55621531291,201708,392.44,1,0,3,5,0,9
55621538401,201710,460.74,1,0,9,5,0,16
55621540583,201703,2158.84,1,0,26,12,3,68
55621547142,201711,74,1,0,4,2,0,4
55621550674,201703,306.74,0,0,2,3,0,6
55621553295,201708,134.98,0,0,2,1,0,9
55621554692,201702,973.9,1,0,13,6,1,16
55621557222,201702,487.1,1,0,3,3,0,6
55621559224,201711,196,0,0,3,2,0,2
55621561870,201705,546.15,0,0,5,3,0,7
55621565524,201706,132.98,0,0,1,4,0,6
55621567043,201707,5,0,0,1,0,0,1
55621568022,201704,164.99,0,0,4,3,0,5
55621570564,201707,299.8,0,0,10,11,0,29
55621576966,201703,35.98,1,0,3,2,0,3
55621577347,201704,80.25,0,0,1,1,0,4
55621582581,201704,89.49,0,0,3,5,0,6
55621584752,201707,203,0,0,1,5,0,5
55621593626,201706,71.5,0,0,1,2,0,3
55621596722,201710,292.43,0,0,18,0,0,0
55621598757,201705,164.89,0,0,2,2,0,5
55621604425,201702,148.99,0,0,1,1,0,2
55621605686,201706,335.94,0,0,4,3,0,6
55621608407,201709,577.96,0,0,5,4,0,11
55621609545,201709,539.73,0,0,14,7,3,32
55621609570,201704,295.97,1,0,2,1,0,1
55621610602,201703,33.99,0,0,1,1,0,1
55621610862,201707,74.99,0,0,2,2,0,4
55621611975,201708,177.99,0,0,3,3,0,7
55621612651,201708,646.92,1,0,3,1,0,2
55621613357,201704,254.99,0,0,2,5,0,5
55621614981,201707,59,0,0,1,1,0,1
55621615902,201711,266.48,1,0,1,3,0,3
55621617533,201711,866.89,1,0,7,8,0,18
55621617670,201707,132.96,0,0,2,1,0,5
55621618127,201711,39.98,0,0,1,2,0,3
55621620481,201705,256,1,0,2,4,0,4
55621621990,201707,43.5,0,0,4,4,0,17
55621622292,201706,232.49,0,0,2,2,0,3
55621622313,201709,943.51,1,0,14,0,0,0
55621629143,201711,159,0,0,20,4,0,20
55621635137,201709,119.98,0,0,2,4,0,7
55621638457,201707,51,0,0,1,1,0,2
55621643417,201703,191.97,0,1,4,5,1,12
55621643543,201704,79,0,0,1,1,0,1
55621645602,201707,100.46,0,0,1,4,0,5
55621645660,201705,206,0,0,1,3,0,4
55621647187,201710,38.73,0,0,2,2,0,5
55621650596,201707,111.98,0,0,2,3,0,7
55621651326,201710,371.16,0,0,3,7,0,11
55621653847,201701,66.82,0,0,3,2,0,3
55621658811,201702,49,1,0,2,0,0,0
55621660957,201704,173.97,0,0,4,2,0,3
55621662746,201708,140.45,0,0,2,5,0,7
55621663040,201709,769.8,1,0,20,8,0,53
55621663671,201701,175,0,0,1,1,0,3
55621665943,201708,880,0,0,3,4,0,11
55621665990,201707,19,0,0,1,2,0,5
55621666281,201709,128.75,0,0,6,1,0,6
55621666717,201706,28,0,0,1,6,0,6
55621668597,201708,337.96,1,1,1,8,0,10
55621670251,201709,176.99,0,0,1,3,0,4
55621670622,201706,69.99,0,0,1,1,0,1
55621673650,201709,168.98,0,0,2,4,0,4
55621678600,201702,908,1,1,17,3,0,9
55621679386,201711,70.97,0,0,3,1,0,2
55621680926,201709,122.25,0,0,2,3,0,4
55621681141,201704,68.98,0,0,2,2,0,3
55621681477,201704,173,0,0,1,2,0,2
55621683651,201708,726.97,0,0,4,5,0,19
55621692471,201706,69.98,0,0,1,2,0,2
55621694246,201706,88.99,0,0,2,4,0,5
55621695621,201709,558.98,0,0,2,8,0,14
55621699650,201708,157.48,0,0,2,3,0,6
55621702752,201709,74.97,0,0,4,4,0,13
55621707591,201708,269.49,0,0,4,5,0,9
55621709896,201708,241.16,1,0,1,2,1,10
55621715024,201705,97,0,0,1,1,0,2
55621717491,201707,519.4,0,0,15,7,0,13
55621719932,201702,1115.48,1,0,10,3,0,10
55621721281,201706,144,0,0,1,1,0,3
55621723517,201708,305.98,0,0,3,7,0,10
55621725173,201704,112.99,1,0,1,0,0,0
55621727986,201706,221,0,0,2,4,0,10
55621730010,201709,174.99,0,0,1,3,0,3
55621734465,201704,78,0,0,1,0,0,0
55621735815,201702,263.46,1,0,4,3,1,10
55621739912,201706,202,0,0,2,3,0,4
55621740516,201707,53.98,0,0,2,1,0,1
55621741520,201702,78.49,0,0,2,1,0,3
55621742680,201711,511.99,1,0,7,4,0,8
55621743926,201704,1103.01,1,0,12,0,0,4
55621745762,201709,469.15,1,0,6,11,1,24
55621745784,201709,118,0,0,1,2,0,2
55621746121,201703,235.78,1,0,4,4,0,6
55621746932,201706,138,0,0,2,3,0,3
55621749102,201705,163,0,0,1,2,0,2
55621751691,201708,131.48,0,0,1,4,0,8
55621752306,201704,19.99,0,0,1,2,0,3
55621756021,201711,82,0,0,1,0,0,0
55621756223,201705,142,0,0,1,4,0,4
55621756335,201711,500.22,1,1,10,4,0,8
55621759655,201705,59.99,1,0,7,2,0,6
55621765832,201711,12.5,0,0,2,0,0,0
55621768792,201708,66.49,0,0,2,1,0,2
55621771534,201707,208.79,0,0,3,5,0,6
55621771613,201704,576.19,0,0,8,3,0,7
55621774483,201711,274.1,1,0,2,2,1,5
55621776326,201702,486.96,0,0,2,7,0,13
55621779567,201704,128,0,0,1,2,0,3
55621781614,201709,276,0,0,2,3,0,4
55621782637,201704,29,0,0,1,1,0,1
55621783810,201711,775.38,1,0,14,8,1,30
55621785157,201703,486.47,0,0,2,2,0,4
55621787814,201704,276,0,0,1,4,0,4
55621788286,201708,34.99,0,0,2,1,0,3
55621797974,201708,213.48,0,0,2,6,0,11
55621799053,201707,488.43,0,0,4,11,0,18
55621799615,201704,98,0,0,1,2,0,3
55621800546,201706,791.88,0,0,1,4,1,12
55621801886,201707,674.23,1,0,22,10,2,39
55621802043,201707,548.67,0,1,8,1,0,2
55621803617,201704,369.18,0,0,5,4,0,7
55621804610,201708,118,1,0,1,0,0,1
55621808131,201711,135,0,0,4,3,0,7
55621808737,201705,2513.51,1,0,17,2,0,9
55621815353,201707,395.74,0,0,6,4,0,7
55621817557,201707,438.01,1,0,4,1,0,4
55621819346,201703,410.21,0,1,5,3,0,12
55621820436,201708,542.48,0,0,5,10,1,18
55621822881,201703,187.21,0,0,10,0,0,2
55621827064,201702,736.49,1,0,9,2,0,3
55621829156,201711,364.47,1,0,1,2,0,3
55621837807,201706,148.98,0,0,1,2,0,4
55621842926,201709,103.98,0,0,1,4,0,4
55621843307,201702,560.92,1,0,6,7,0,15
55621853481,201707,88.25,0,0,1,1,0,3
55621854187,201705,114.99,0,0,1,3,0,3
55621856707,201708,229.47,0,0,2,5,0,6
55621865923,201711,191.97,0,0,4,2,0,3
55621894475,201705,109,0,0,1,2,0,2
55621931251,201705,415.5,0,1,6,7,0,26
55621939082,201708,376.5,1,0,7,2,0,5
55621949951,201708,447.4,1,1,9,4,0,13
55621960905,201708,99,0,0,1,1,0,1
55621963090,201707,71.96,0,0,1,2,0,4
55621964880,201701,803.16,1,0,10,4,0,9
55621973462,201709,285.98,0,0,1,6,0,6
55621977217,201707,327.22,0,0,3,5,0,13
55621988514,201707,159.5,0,0,2,5,0,6
55621990865,201711,215.97,0,0,3,4,1,9
55621993767,201709,118.99,0,0,2,2,0,2
55621993893,201706,59.97,0,0,2,1,0,2
55621995512,201705,102.25,0,0,3,2,0,3
55622004972,201704,485.19,0,0,12,2,0,7
55622006693,201709,49.98,0,0,2,1,0,1
55622017074,201706,129.63,1,0,4,7,0,11
55622007863,201708,117,0,0,1,3,0,4
55622008176,201705,222.96,0,0,5,5,0,6
55622010980,201706,1219.93,1,1,18,0,0,3
55622012553,201705,469.95,1,0,4,0,0,0
55622018234,201711,200,0,0,2,0,0,0
55622020314,201706,91.98,0,0,1,2,0,5
55622023353,201706,153.23,0,1,3,1,0,1
55622032184,201707,131.99,0,0,3,2,0,3
55622035965,201710,148.97,0,0,2,0,0,4
55622036447,201701,1007.87,1,0,11,6,1,30
55622036450,201702,142.99,0,0,2,3,0,3
55622036786,201707,84.5,0,0,1,2,0,2
55622037202,201705,148.99,0,0,1,2,0,2
55622037271,201702,386.97,0,1,2,4,0,5
55622039532,201708,757.51,1,0,13,3,0,8
55622041825,201702,153.6,1,0,14,5,0,14
55622045447,201709,1081.47,1,0,11,3,0,13
55622053121,201711,501.23,0,0,6,4,0,9
55622053604,201705,2378.35,1,0,23,5,3,35
55622054843,201709,193.96,0,0,8,3,0,6
55622055383,201708,304.71,0,0,5,3,0,7
55622056135,201709,54,0,0,3,2,0,4
55622056960,201704,178,0,0,1,3,0,3
55622057756,201705,280.93,0,0,3,7,0,9
55622058566,201711,194.43,0,0,2,5,0,9
55622061737,201709,236.96,1,0,7,3,0,5
55622062615,201701,401.49,1,1,10,1,0,7
55622070816,201706,103.18,0,0,3,4,0,4
55622072980,201708,191,1,0,4,6,2,8
55622074427,201703,269,1,0,7,6,0,11
55622075262,201704,156.5,1,0,7,4,1,6
55622076760,201711,385.99,0,0,1,4,0,9
55622077051,201707,74,0,0,2,2,0,3
55622081922,201707,151.23,0,0,2,5,0,5
55622087920,201707,79.97,0,0,1,3,0,3
55622091271,201707,127.98,0,0,1,2,0,4
55622093565,201711,19.99,0,0,1,4,0,7
55622093961,201702,101.49,0,0,2,3,0,5
55622094500,201707,279.96,0,0,4,7,0,9
55622094533,201707,176.55,1,0,2,4,1,6
55622098955,201708,355,0,0,1,7,0,9
55622103114,201709,280,0,0,4,4,0,6
55622103316,201704,820.99,0,0,2,7,0,16
55622107323,201706,71.22,0,0,3,4,0,8
55622112590,201705,49,1,0,4,0,0,0
55622115841,201711,1741.93,1,0,5,6,0,24
55622118181,201706,173.96,0,0,2,5,0,5
55622121712,201708,233.24,0,0,4,6,0,9
55622123512,201705,28.99,0,0,1,0,0,0
55622124074,201707,265.49,0,0,3,3,0,7
55622125402,201709,86.08,1,0,2,3,0,5
55622126900,201706,78.74,0,0,2,5,0,6
55622129587,201704,440,0,0,1,6,0,6
55622132196,201707,272.97,0,0,3,5,0,6
55622135461,201706,374.74,0,0,2,4,0,9
55622140814,201707,353.23,1,0,9,2,0,9
55622142456,201711,233.99,0,0,3,3,0,4
55622149026,201711,51.98,0,0,1,0,0,1
55622149570,201711,119.99,0,0,2,0,0,1
55622151751,201705,149.99,0,0,1,4,0,4
55622156204,201711,437.05,0,0,13,0,0,1
55622157814,201704,220,0,0,1,4,0,4
55622159942,201711,159.97,0,0,2,5,0,5
55622160153,201705,552.14,1,0,6,5,0,14
55622161684,201709,291.25,0,0,1,1,0,1
55622166580,201711,527.3,1,0,19,5,0,17
55622168953,201702,408.49,0,0,15,3,0,8
55622169006,201707,361.44,0,0,8,3,0,7
55622170662,201708,412.84,1,0,7,3,0,9
55622171177,201702,44.98,0,0,2,1,0,1
55622173690,201711,497.69,0,1,4,4,1,11
55622177773,201706,183.96,0,0,3,9,0,17
55622181484,201703,219.98,0,0,3,2,0,3
55622182067,201711,44.98,0,0,3,0,0,2
55622187457,201701,124.99,0,0,5,3,0,4
55622187525,201707,265.92,0,0,6,1,0,2
55622188955,201701,646.99,0,0,6,5,0,9
55622190585,201709,214.78,0,0,8,8,1,10
55622194455,201705,892.97,0,0,8,0,0,2
55622194815,201709,192.99,0,0,3,4,0,5
55622195311,201707,317.98,0,0,3,3,0,5
55622202024,201709,221,0,0,1,6,0,6
55622206965,201701,387.43,0,0,3,8,0,16
55622207090,201706,364.72,1,0,5,5,0,8
55622207324,201710,523.09,0,0,9,5,0,9
55622209913,201710,169,0,0,5,6,0,9
55622215143,201707,98,0,0,2,2,0,2
55622225526,201706,907.5,1,0,16,5,2,20
55622226945,201708,284.96,0,0,2,7,0,10
55622227665,201708,463,1,0,4,6,0,13
55622228666,201707,664.41,0,0,5,12,0,18
55622228691,201704,319,0,0,5,1,0,3
55622229263,201709,138,1,0,2,2,0,6
55622232063,201711,997.46,0,0,25,10,4,35
55622232366,201706,504.89,0,0,5,7,0,11
55622259143,201707,198.99,0,0,1,4,0,4
55622259673,201704,247,0,0,1,3,0,3
55622279642,201709,125.95,1,0,4,5,1,6
55622300711,201707,82.99,0,0,1,2,0,3
55622301532,201707,399.81,1,0,11,5,0,24
55622321512,201704,194.97,0,0,3,2,0,6
55622338141,201706,156.98,0,0,6,1,0,3
55622343080,201706,449.17,1,0,7,0,0,2
55622346036,201708,148.49,1,0,10,2,0,6
55622350514,201706,77.98,0,0,1,0,0,0
55622362777,201707,113.98,0,0,1,4,0,4
55622363385,201709,297.44,1,0,4,6,0,13
55622363633,201701,629.49,0,0,2,4,0,16
55622363824,201706,83.98,0,0,1,2,0,2
55622364151,201701,405.44,1,0,3,8,0,19
55622364184,201707,113.98,0,0,3,3,0,3
55622364724,201706,199.95,0,0,4,2,0,5
55622367006,201708,223.95,0,0,4,2,0,3
