cid,flag_included,flag_buy
55615699606,1,0
55615704702,1,0
55615711427,0,0
55615712961,1,0
55615717540,0,0
55615726843,0,0
55615736282,1,0
55615749480,1,0
55615752211,1,0
55615758646,1,0
55615759502,0,0
55615762807,0,0
55615773856,1,0
55615789844,0,0
55615793973,1,0
55615798361,1,0
55615798721,1,0
55615801023,0,0
55615809171,1,1
55615816357,1,0
55615818362,1,0
55615823535,1,0
55615825551,0,0
55615826112,1,1
55615829241,1,1
55615829634,0,0
55615832481,0,0
55615836766,1,0
55615837295,1,0
55615837330,1,0
55615838137,1,1
55615840840,0,0
55615841300,1,0
55615842277,1,1
55615846147,1,1
55615849276,1,0
55615849661,1,0
55615850704,1,0
55615851301,0,0
55615856782,1,1
55615858120,1,0
55615858467,0,0
55615860796,1,0
55615861584,1,0
55615866804,1,0
55615868604,0,0
55615868820,1,0
55615869584,0,0
55615870360,1,0
55615873103,1,0
55615874364,1,0
55615878674,0,0
55615878810,0,0
55615879743,1,0
55615879877,1,0
55615882374,1,1
55615885997,0,0
55615888112,1,0
55615888877,1,0
55615893073,1,0
55615903422,1,0
55615903657,1,0
55615906832,1,0
55615909060,1,0
55615916282,0,0
55615920241,1,0
55615923493,1,0
55615929163,0,0
55615938671,1,0
55615944171,1,0
55615944867,1,0
55615948827,0,0
55615952440,1,0
55615955500,0,0
55615962564,1,0
55615965837,1,0
55615972497,1,0
55615983570,1,1
55615994626,1,0
55616003736,0,0
55616020410,1,1
55616026182,1,1
55616027871,1,0
55616032345,1,0
55616032572,1,0
55616039920,0,0
55616040401,0,0
55616045936,1,0
55616058211,1,0
55616058381,0,0
55616058730,1,0
55616058817,1,0
55616059627,0,0
55616060911,1,0
55616061325,1,0
55616066063,0,0
55616068245,1,0
55616069077,1,1
55616074455,1,0
55616074545,1,0
55616075197,1,0
55616076312,1,0
55616077685,0,0
55616077991,0,0
55616079272,0,0
55616079553,1,0
55616082061,0,0
55616082410,1,0
55616084232,1,0
55616084481,1,0
55616088834,0,0
55616093784,1,0
55616094716,0,0
55616096080,1,0
55616096912,0,0
55616097520,1,0
55616098420,1,1
55616100680,1,0
55616102220,0,0
55616104864,1,0
55616105335,1,0
55616110511,1,0
55616113312,1,0
55616114807,1,1
55616116214,0,0
55616125676,1,1
55616126871,1,0
55616134463,0,0
55616138683,1,1
55616146206,1,0
55616149302,1,0
55616175615,0,0
55616181342,1,0
55616183661,0,0
55616185111,0,0
55616201837,1,0
55616208230,1,0
55616209895,1,0
55616210941,1,0
55616220027,1,0
55616226421,1,1
55616242034,1,0
55616244670,1,0
55616245084,1,0
55616256190,1,0
55616264885,1,0
55616265594,1,0
55616266335,1,0
55616269002,1,1
55616269327,1,0
55616272693,1,0
55616275900,0,0
55616276563,1,0
55616282942,1,0
55616283493,1,1
55616291210,1,0
55616292752,1,0
55616293461,1,0
55616295676,1,0
55616302875,0,0
55616307533,1,0
55616311907,1,0
55616312717,1,0
55616313617,1,1
55616324363,1,0
55616332045,0,0
55616334263,0,0
55616336366,1,0
55616339945,1,0
55616340642,0,0
55616346413,0,0
55616347483,1,0
55616350687,0,0
55616355222,1,0
55616357011,1,1
55616359125,1,1
55616362433,0,0
55616374100,1,0
55616377406,1,0
55616377893,1,0
55616378803,0,0
55616391200,0,0
55616396353,1,0
55616402403,0,0
55616403336,1,0
55616412293,1,0
55616412653,1,0
55616413160,1,0
55616416095,1,0
55616421495,0,0
55616436006,1,0
55616437696,0,0
55616441147,1,0
55616443310,1,0
55616451036,1,0
55616451984,1,0
55616453186,1,1
55616458136,1,0
55616467295,1,0
55616474404,1,0
55616483631,1,0
55616485002,1,0
55616485237,1,0
55616494576,1,0
55616498503,1,0
55616501821,1,0
55616504925,1,0
55616518447,1,0
55616518472,1,0
55616522813,1,0
55616523995,1,0
55616526200,1,0
55616526561,1,0
55616527764,1,0
55616528923,0,0
55616540374,1,1
55616543164,1,0
55616544615,1,0
55616546372,1,0
55616547690,1,0
55616550184,1,0
55616562222,1,0
55616563797,1,0
55616566781,1,0
55616571233,0,0
55616571705,1,1
55616571741,1,0
55616573440,0,0
55616579402,0,0
55616580514,1,0
55616586613,0,0
55616588020,1,0
55616591044,1,0
55616591055,0,0
55616594465,1,1
55616595354,0,0
55616598630,1,0
55616599394,1,0
55616599631,1,0
55616601044,0,0
55616601415,1,0
55616602755,0,0
55616603147,1,0
55616603240,1,0
55616604115,0,0
55616604263,1,1
55616605307,1,0
55616606175,1,1
55616607651,1,1
55616609675,1,0
55616610101,1,0
55616613263,1,1
55616614242,0,0
55616615423,1,0
55616616402,1,0
55616619700,1,0
55616620304,1,0
55616621882,1,1
55616623206,0,0
55616623851,0,0
55616624942,0,0
55616629633,0,0
55616631962,0,0
55616636145,1,0
55616637362,0,0
55616638734,1,0
55616638936,0,0
55616640342,1,1
55616640757,1,0
55616642704,1,0
55616642863,0,0
55616644133,0,0
55616645956,0,0
55616646283,0,0
55616646780,1,0
55616650084,1,0
55616654271,0,0
55616654866,1,0
55616663596,1,0
55616663710,1,0
55616665002,1,0
55616666962,0,0
55616667152,1,0
55616672653,1,0
55616678547,1,1
55616685321,1,0
55616685332,0,0
55616700022,1,1
55616717967,1,0
55616718203,1,0
55616733200,1,1
55616736294,1,1
55616744077,1,0
55616745892,1,0
55616751897,1,0
55616754463,1,0
55616760897,1,0
55616761324,0,0
55616761991,0,0
55616762080,0,0
55616762992,1,1
55616769302,0,0
55616770843,1,0
55616774432,1,1
55616775570,1,0
55616776445,1,0
55616776456,1,0
55616776942,1,0
55616776953,1,0
55616777190,0,0
55616784354,0,0
55616785131,1,0
55616785333,0,0
55616788451,0,0
55616788574,1,0
55616788754,1,0
55616789023,1,0
55616791590,1,0
55616796742,1,0
55616797077,0,0
55616797134,0,0
55616797642,0,0
55616797686,0,0
55616799385,0,0
55616800225,0,0
55616804557,1,0
55616806786,1,0
55616808236,1,0
55616808711,1,0
55616811375,1,0
55616811476,1,0
55616812217,1,1
55616812242,1,1
55616814457,1,0
55616814594,1,1
55616821491,1,0
55616824414,1,0
55616827835,1,0
55616828050,1,0
55616828500,1,0
55616835902,0,0
55616840344,0,0
55616840827,0,0
55616841514,1,0
55616846724,0,0
55616847231,1,0
55616848063,0,0
55616849086,0,0
55616853067,0,0
55616855104,1,0
55616859461,1,0
55616859775,1,0
55616860641,1,0
55616867222,1,0
55616869776,0,0
55616873601,0,0
55616878912,1,0
55616879463,1,0
55616880867,0,0
55616885446,0,0
55616886573,1,0
55616890035,1,0
55616894154,1,1
55616894435,0,0
55616894875,0,0
55616895021,1,0
55616896451,1,0
55616897766,0,0
55616898240,1,0
55616900554,1,1
55616902466,1,0
55616902974,1,0
55616904604,1,1
55616905403,1,0
55616905595,1,0
55616906754,0,0
55616908824,1,0
55616911095,1,0
55616911220,1,0
55616911916,0,0
55616912795,1,1
55616912942,1,0
55616914865,1,0
55616918973,0,0
55616921106,1,1
55616922413,1,0
55616931897,1,1
55616933844,1,0
55616934766,1,0
55616935341,0,0
55616935936,0,0
55616937116,1,0
55616938027,1,0
55616944532,1,0
55616945050,1,0
55616945566,1,0
55616945915,1,0
55616948187,1,1
55616948211,1,0
55616948637,1,0
55616949122,1,0
55616950166,1,0
55616952430,1,0
55616953204,0,0
55616957176,1,0
55616958032,1,0
55616959606,1,1
55616960134,1,1
55616972036,1,0
55616973523,1,1
55616973671,1,0
55616973747,1,0
55616973750,1,0
55616974434,1,0
55616974830,1,0
55616974920,0,0
55616977855,0,0
55616985007,0,0
55616989072,1,0
55616991037,0,0
55616993064,0,0
55616993107,1,1
55616993806,1,0
55616994584,1,0
55616996542,1,0
55616996553,1,0
55616996610,1,0
55616997125,0,0
55616999581,1,0
55617000442,1,0
55617000576,0,0
55617001184,0,0
55617001205,1,0
55617003830,1,0
55617007700,1,0
55617007913,0,0
55617008226,1,0
55617011570,0,0
55617013471,0,0
55617013886,1,0
55617014032,1,1
55617014605,1,0
55617017093,1,0
55617017486,1,0
55617020253,1,0
55617020927,1,1
55617025315,0,0
55617027342,1,0
55617029016,0,0
55617029546,1,0
55617030377,1,0
55617031741,1,0
55617033033,0,0
55617033642,1,0
55617035024,0,0
55617037736,0,0
55617037761,1,0
55617038117,1,0
55617041573,1,0
55617041685,1,1
55617046736,1,1
55617049155,1,0
55617049900,0,0
55617059495,1,1
55617062374,1,0
55617062756,1,0
55617064141,1,1
55617064264,1,0
55617065896,0,0
55617068260,1,0
55617068495,1,0
55617069294,1,0
55617069845,1,0
55617070755,1,0
55617071994,1,0
55617072050,1,1
55617074153,1,0
55617075651,1,1
55617075752,1,0
55617082286,0,0
55617085065,1,0
55617085335,1,0
55617087102,0,0
55617087542,1,1
55617087564,1,0
55617087597,1,1
55617087687,0,0
55617088792,1,1
55617089317,1,0
55617091433,1,0
55617096236,0,0
55617096870,0,0
55617097521,1,0
55617098003,1,0
55617112176,1,0
55617112817,1,0
55617113627,1,0
55617114967,1,0
55617118062,0,0
55617118422,1,1
55617122797,1,0
55617123981,1,1
55617125406,1,0
55617127343,1,0
55617129864,1,0
55617131357,1,0
55617131911,0,0
55617134633,0,0
55617134824,0,0
55617135825,1,0
55617136592,1,0
55617138266,0,0
55617140461,0,0
55617141156,1,1
55617145895,0,0
55617147367,0,0
55617147897,1,1
55617153937,1,0
55617155467,1,0
55617157403,0,0
55617157911,1,0
55617158156,1,0
55617158361,1,0
55617160463,1,0
55617162410,0,0
55617164290,1,1
55617168337,0,0
55617171511,1,0
55617173456,0,0
55617179083,1,0
55617179375,1,0
55617179533,1,0
55617182005,0,0
55617182131,0,0
55617182931,1,0
55617183976,1,0
55617187576,1,0
55617190491,1,1
55617192006,0,0
55617196680,1,0
55617198411,0,0
55617203076,0,0
55617208084,1,0
55617210243,0,0
55617212944,0,0
55617216612,1,0
55617219897,1,0
55617222260,1,1
55617224396,0,0
55617225061,1,0
55617228572,1,0
55617230425,1,0
55617236661,1,0
55617239091,1,0
55617242507,1,0
55617247223,1,0
55617251057,1,0
55617255864,1,0
55617260824,1,0
55617265032,0,0
55617265267,0,0
55617267520,1,0
55617267834,0,0
55617269544,1,0
55617272175,0,0
55617276766,1,0
55617277745,1,0
55617280084,1,0
55617282367,0,0
55617283245,0,0
55617284426,1,1
55617285485,1,0
55617285867,1,1
55617287104,0,0
55617288851,1,0
55617289557,1,0
55617290625,1,0
55617291244,1,0
55617293686,1,0
55617295150,1,1
55617295507,0,0
55617295781,0,0
55617297480,0,0
55617298683,1,0
55617298726,1,0
55617301853,1,0
55617302414,1,0
55617306331,0,0
55617307307,1,0
55617314950,0,0
55617315904,0,0
55617316941,1,0
55617319201,1,1
55617320854,1,0
55617324364,1,0
55617328054,1,0
55617339913,0,0
55617343217,1,0
55617349071,0,0
55617349510,1,0
55617349947,1,0
55617360173,0,0
55617360634,1,0
55617369297,0,0
55617373191,1,0
55617374552,1,1
55617375351,1,1
55617379557,0,0
55617381132,0,0
55617383642,1,0
55617384023,0,0
55617385082,1,1
55617395083,0,0
55617398097,1,0
55617400187,0,0
55617401403,1,0
55617406556,0,0
55617407120,1,0
55617407322,1,0
55617414104,1,0
55617414926,0,0
55617417910,1,1
55617418256,1,0
55617419383,0,0
55617420170,1,0
55617422590,1,0
55617423634,1,1
55617424613,1,0
55617427515,0,0
55617433037,1,0
55617434560,1,0
55617441151,1,0
55617443391,1,0
55617449681,0,0
55617452276,1,0
55617455044,1,1
55617456823,1,1
55617463267,1,1
55617463414,1,1
55617468523,1,0
55617470762,0,0
55617472696,0,0
55617475204,1,0
55617476951,1,1
55617479367,1,1
55617484846,0,0
55617488031,1,0
55617489144,1,0
55617492395,1,0
55617494951,1,1
55617498573,0,0
55617501080,1,0
55617501617,1,0
55617503161,1,0
55617504263,1,0
55617505400,1,0
55617505477,1,0
55617509347,1,1
55617514873,1,0
55617515117,1,1
55617515762,1,1
55617515795,1,0
55617516367,1,0
55617521903,1,0
55617523217,0,0
55617526807,0,0
55617526821,1,0
55617526865,1,1
55617528531,1,0
55617532332,1,0
55617532963,1,0
55617535807,1,0
55617536224,1,0
55617537304,1,0
55617537687,1,0
55617538950,1,0
55617539003,1,0
55617539872,1,0
55617541332,0,0
55617541927,1,0
55617542816,0,0
55617543965,1,0
55617548915,1,0
55617557140,1,1
55617557645,1,1
55617559164,1,0
55617561233,0,0
55617563437,1,0
55617563473,1,0
55617563754,1,0
55617564070,0,0
55617571122,1,1
55617572530,1,0
55617573924,1,0
55617574633,0,0
55617574655,0,0
55617578053,0,0
55617585116,0,0
55617585242,1,0
55617585343,1,0
55617585804,1,0
55617586535,1,0
55617586997,1,1
55617587020,0,0
55617588180,1,0
55617594127,1,0
55617594873,0,0
55617595784,1,0
55617601632,1,0
55617602125,1,0
55617603926,0,0
55617606460,1,1
55617608574,0,0
55617611420,0,0
55617612926,0,0
55617614704,1,0
55617619644,1,0
55617620914,1,0
55617622613,1,0
55617626080,0,0
55617628846,1,0
55617629047,1,1
55617633820,0,0
55617634371,1,0
55617635325,1,0
55617636722,1,0
55617637655,0,0
55617639826,1,0
55617642897,1,1
55617648062,0,0
55617656500,1,0
55617657116,0,0
55617657840,1,0
55617659471,1,0
55617659695,1,0
55617662112,1,1
55617662213,1,0
55617665601,0,0
55617666051,0,0
55617669630,0,0
55617675480,1,0
55617676920,1,0
55617678076,0,0
55617679361,0,0
55617679776,1,0
55617680765,0,0
55617680800,0,0
55617681067,0,0
55617687090,0,0
55617690531,1,1
55617692126,1,0
55617695730,1,1
55617696335,1,0
55617697992,1,0
55617698157,0,0
55617698621,1,0
55617699284,1,0
55617699936,1,0
55617703941,1,1
55617705020,1,0
55617707530,0,0
55617709172,1,0
55617710770,0,0
55617710947,1,0
55617712501,0,0
55617712534,1,0
55617716394,1,0
55617716451,0,0
55617718385,1,0
55617720173,1,0
55617721761,1,0
55617726304,0,0
55617726427,1,0
55617726993,1,0
55617729141,0,0
55617731582,1,0
55617733876,0,0
55617734325,0,0
55617737083,1,0
55617740377,1,0
55617741990,1,0
55617747772,1,0
55617748412,1,0
55617748650,1,0
55617749583,0,0
55617750932,0,0
55617751447,0,0
55617754114,0,0
55617755577,1,1
55617756974,1,0
55617760065,0,0
55617769505,1,0
55617770686,1,0
55617772723,0,0
55617776075,0,0
55617776402,1,0
55617777944,1,0
55617778271,1,0
55617780261,1,0
55617781767,1,0
55617786472,1,0
55617789082,1,1
55617790071,1,0
55617795281,1,0
55617795696,1,0
55617799656,0,0
55617800590,1,0
55617801230,1,0
55617802040,1,0
55617802400,0,0
55617804280,1,0
55617805111,1,0
55617806235,1,0
55617807621,1,0
55617809612,1,0
55617811455,1,0
55617811693,0,0
55617812524,0,0
55617814090,1,0
55617817554,0,0
55617819037,0,0
55617820444,1,0
55617823616,1,1
55617825326,1,0
55617825373,0,0
55617829863,1,0
55617830805,0,0
55617833055,1,0
55617841515,1,0
55617841786,1,0
55617841854,0,0
55617846015,1,0
55617848503,0,0
55617849450,0,0
55617852542,1,0
55617852654,1,0
55617852700,0,0
55617852733,1,1
55617854061,0,0
55617854577,0,0
55617856085,1,0
55617856917,1,1
55617857266,1,0
55617860350,1,0
55617865344,1,0
55617866211,0,0
55617869160,0,0
55617870553,0,0
55617872342,1,0
55617872667,1,0
55617874423,0,0
55617874625,0,0
55617875716,1,0
55617875820,1,0
55617876447,1,0
55617877440,1,0
55617877516,1,0
55617879554,0,0
55617880914,1,0
55617881061,1,0
55617882985,0,0
55617883502,0,0
55617883896,1,1
55617884785,1,0
55617885270,1,0
55617887045,1,0
55617887427,1,1
55617890746,1,0
55617890995,1,0
55617892074,0,0
55617892841,0,0
55617892920,1,0
55617896621,1,0
55617898443,1,0
55617901152,1,0
55617901545,1,1
55617902232,1,0
55617907792,1,0
55617907871,1,0
55617908274,1,0
55617919207,1,0
55617920063,1,1
55617921402,1,0
55617921435,0,0
55617923033,1,0
55617925464,1,0
55617926115,1,1
55617927455,1,0
55617928986,1,0
55617932686,1,0
55617941653,0,0
55617942463,1,0
55617947312,0,0
55617948562,0,0
55617955593,0,0
55617959506,1,0
55617963736,0,0
55617965831,1,0
55617968531,0,0
55617969734,1,0
55617969972,1,0
55617970082,1,0
55617974594,1,0
55617976394,1,0
55617979836,1,0
55617985000,0,0
55617990682,1,0
55617992323,1,0
55617994303,1,0
55617995506,0,0
55617996925,1,0
55617998840,1,0
55618000872,0,0
55618002074,1,0
55618003716,1,0
55618006621,0,0
55618013313,1,1
55618014527,1,0
55618015326,1,1
55618015993,1,0
55618016802,1,0
55618016936,0,0
55618017306,0,0
55618019593,1,1
55618020380,0,0
55618020434,0,0
55618025406,1,0
55618032563,1,0
55618039313,0,0
55618041585,1,0
55618042157,1,0
55618043161,0,0
55618044317,1,0
55618046964,1,0
55618047107,1,0
55618047413,1,0
55618048944,1,0
55618051250,1,0
55618057526,1,1
55618065356,0,0
55618065583,1,0
55618065910,0,0
55618068935,1,0
55618071397,0,0
55618077867,1,0
55618086326,1,0
55618086485,1,0
55618089657,0,0
55618093717,1,0
55618095755,0,0
55618096507,1,0
55618096925,1,0
55618098264,0,0
55618101470,1,0
55618102615,0,0
55618106002,0,0
55618108862,1,1
55618109953,1,0
55618110096,1,0
55618113011,1,0
55618116544,0,0
55618116757,0,0
55618118456,1,0
55618120222,1,0
55618120457,1,0
55618127650,0,0
55618127795,0,0
55618128006,1,0
55618134306,1,0
55618140664,0,0
55618141070,1,0
55618146637,1,0
55618147065,1,0
55618147223,1,0
55618161036,1,0
55618162390,0,0
55618162736,0,0
55618164640,1,0
55618165504,1,0
55618167160,1,0
55618178137,1,1
55618184426,1,0
55618188411,1,0
55618188736,1,0
55618189005,1,0
55618195961,1,0
55618197466,1,1
55618198016,1,0
55618198221,1,0
55618199684,1,0
55618200502,1,1
55618202900,1,0
55618208175,1,0
55618211641,1,1
55618213001,0,0
55618214035,1,0
55618214442,1,0
55618215050,1,0
55618217715,1,1
55618218741,1,0
55618221844,0,0
55618224500,1,0
55618233410,1,0
55618238833,1,0
55618241767,0,0
55618241950,1,0
55618242995,1,0
55618246270,1,0
55618247992,0,0
55618255551,1,0
55618257067,1,0
55618257766,1,0
55618257993,1,0
55618260847,1,0
55618263921,1,0
55618266171,1,0
55618267114,1,0
55618271401,0,0
55618271434,0,0
55618274992,1,1
55618275081,0,0
55618277454,1,0
55618278376,1,0
55618279401,1,0
55618284971,1,0
55618287905,1,0
55618290165,1,0
55618291270,1,0
55618295094,1,0
55618297221,0,0
55618299065,1,0
55618300987,1,0
55618302765,1,0
55618303294,0,0
55618304406,1,0
55618305083,1,1
55618305342,1,0
55618316726,1,0
55618318076,1,0
55618319653,1,0
55618320617,1,0
55618321214,1,0
55618321362,0,0
55618321766,1,0
55618328134,1,0
55618328145,1,0
55618328552,1,0
55618329621,1,0
55618330520,1,0
55618330777,0,0
55618331204,0,0
55618332670,0,0
55618334254,1,0
55618334896,1,0
55618335255,0,0
55618340071,1,0
55618343874,1,0
55618346415,0,0
55618347856,1,0
55618348071,1,1
55618351570,1,1
55618352322,0,0
55618355743,0,0
55618356485,0,0
55618360152,1,0
55618360794,1,0
55618363652,0,0
55618365283,1,0
55618367951,0,0
55618376195,0,0
55618376320,1,0
55618376490,1,1
55618379266,1,0
55618381933,1,0
55618382383,1,0
55618383517,1,0
55618385894,1,0
55618386321,0,0
55618388211,1,0
55618395613,0,0
55618399527,0,0
55618399664,1,0
55618402146,1,0
55618402564,1,0
55618402823,0,0
55618402845,0,0
55618404926,1,1
55618405141,1,0
55618407222,0,0
55618410754,1,0
55618414217,0,0
55618414411,1,0
55618415470,1,0
55618415931,0,0
